SampleID	Station	OLD_DATE_TIME	OldDepth	qPCR ct	CollectionAgency	sequencing_ID	TrimCount	TotalDepth	PctTotalDepth	WaterColumnPosition	cruise_id	SampleDate	Depth	PHEO	TN	TP	CHLA	DOP	DON	NH4F	NO2F	NO3F	PC	PO4F	DO	PH	SALINITY	WTEMP	LinearTime	DayLength	FallPeak	SpringPeak	Discharge_Rappahannock-instant	Discharge_Rappahannock-15	Discharge_Rappahannock-30	Discharge_Rappahannock-60	Discharge_Potomac-instant	Discharge_Potomac-15	Discharge_Potomac-30	Discharge_Potomac-60	Discharge_Susquehanna-instant	Discharge_Susquehanna-15	Discharge_Susquehanna-30	Discharge_Susquehanna-60	interpolated_CHLA-instant	interpolated_CHLA-15	interpolated_CHLA-30	interpolated_CHLA-60	measurement_PAR-instant	measurement_PAR-15	measurement_PAR-30	measurement_PAR-60	WIND_RATIO_BWI-instant	WIND_RATIO_BWI-15	WIND_RATIO_BWI-30	WIND_RATIO_BWI-60	PRECIP24HR_BWI-instant	PRECIP24HR_BWI-15	PRECIP24HR_BWI-30	PRECIP24HR_BWI-60
SB050817TAWCSCB43CD27BR1TR1I328	CB4.3C	2017-05-08	27		DNR	e_15_1	103084.0	27.5	0.8636363636363636	lower	19	2017-05-10 00:00:00	23.75	0.868	0.5648	0.0218	1.469	0.0095	0.2911	0.156	0.0038	0.0291	0.45	0.0029	2.3	7.2	18.3475	14.174999999999999	1.3845909436834094	0.7484089056514639	-0.663237596899918	0.663237596899918	2963.125	59515.208333333336	78042.14583333334	132096.80932971014	26667.708333333332	374922.3958333333	523575.9375	958424.203684526	117645.83333333333	1282657.7570921984	2304574.423758866	4739748.294996323	17.170432052617464	242.0175216624388	671.9787019757803	1011.0376442185694	54.012020111083984	573.9599609375	1160.166953086853	2220.9958181381226	2.8843537414965987	41.82601406835166	75.73517311569609	124.64269363667914	0.0	6.4	11.0	26.66
SB050817TAWCSCB44D31BR1TR1I329	CB4.4	2017-05-08	31		DNR	e_15_1	72435.0	32.5	0.8615384615384616	lower	19	2017-05-09 00:00:00	28.0	0.897	0.566	0.0204	1.495	0.0065	0.2806	0.142	0.0042	0.0432	0.49	0.0027	2.7750000000000004	7.3	19.057499999999997	14.375	1.3823668188736682	0.7390676580729492	-0.673631202358209	0.673631202358209	3760.1041666666665	58468.541666666664	76860.47916666667	129649.97599637683	36304.166666666664	356700.625	517050.93750000006	937997.4328511925	150583.33333333334	1244143.173758865	2330761.923758866	4675385.794996324	18.093137741088867	247.84712100465265	673.8848962655964	1003.7213114041148	59.11375045776367	548.5164909362793	1157.6762838363647	2206.7144536972046	2.6462585034013606	39.37572301165696	77.53466817145035	122.45561392674638	0.0	6.800000000000001	11.0	27.05
SB050817TAWCSCB51D33BR1TR1I330	CB5.1	2017-05-08	33		DNR	e_15_1	301243.0	35.0	0.8800000000000001	lower	19	2017-05-09 00:00:00	30.8	0.94	0.553	0.0249	2.35	0.0074	0.2816	0.121	0.0029	0.0245	0.634	0.0028	3.72	7.4	19.45	15.4	1.3822697869101979	0.7386568281384104	-0.6740816643734666	0.6740816643734666	3760.1041666666665	58468.541666666664	76860.47916666667	129649.97599637683	36304.166666666664	356700.625	517050.93750000006	937997.4328511925	150583.33333333334	1244143.173758865	2330761.923758866	4675385.794996324	18.093137741088867	247.84712100465265	673.8848962655964	1003.7213114041148	59.11375045776367	548.5164909362793	1157.6762838363647	2206.7144536972046	2.6462585034013606	39.37572301165696	77.53466817145035	122.45561392674638	0.0	6.800000000000001	11.0	27.05
SB050817TAWCSCB53D5BR1TR1I318	CB5.3	2017-05-08	1		DNR	e_15_1	123444.0	27.0	0.043209876543209874	upper	19	2017-05-09 00:00:00	1.1666666666666667	0.74	0.546	0.0182	7.476	0.0066	0.144	0.035	0.0044	0.1966	0.904	0.003	8.866666666666667	8.1	14.729999999999999	17.1	1.3819463470319635	0.7372854129721812	-0.6755813939255879	0.6755813939255879	3760.1041666666665	58468.541666666664	76860.47916666667	129649.97599637683	36304.166666666664	356700.625	517050.93750000006	937997.4328511925	150583.33333333334	1244143.173758865	2330761.923758866	4675385.794996324	18.093137741088867	247.84712100465265	673.8848962655964	1003.7213114041148	59.11375045776367	548.5164909362793	1157.6762838363647	2206.7144536972046	2.6462585034013606	39.37572301165696	77.53466817145035	122.45561392674638	0.0	6.800000000000001	11.0	27.05
SB050817TAWCSCB42CD26BR1TR1I327	CB4.2C	2017-05-08	26		DNR	e_15_1	83579.0	27.5	0.8636363636363636	lower	19	2017-05-10 00:00:00	23.75	0.74	0.5702	0.0214	1.282	0.0097	0.2606	0.185	0.0039	0.0505	0.369	0.0032	2.125	7.2	18.035	14.049999999999999	1.3847621765601217	0.7491220416612357	-0.6624320091128612	0.6624320091128612	2963.125	59515.208333333336	78042.14583333334	132096.80932971014	26667.708333333332	374922.3958333333	523575.9375	958424.203684526	117645.83333333333	1282657.7570921984	2304574.423758866	4739748.294996323	17.170432052617464	242.0175216624388	671.9787019757803	1011.0376442185694	54.012020111083984	573.9599609375	1160.166953086853	2220.9958181381226	2.8843537414965987	41.82601406835166	75.73517311569609	124.64269363667914	0.0	6.4	11.0	26.66
SB060517TAWCSCB71D20BR1TR1I383	CB7.1	2017-06-05	20		ODU	e_15_1	125552.0	17.0	0.8529411764705883	lower	20	2017-06-07 00:00:00	14.5	1.61268	0.3353	0.0236	2.3496	0.0066	0.2094	0.0182	0.0009	0.0018	0.58626	0.0022	4.255	7.784999999999999	21.2175	20.3665	1.461101598173516	0.9702812644961349	-0.2419798912467346	0.2419798912467346	1709.1666666666667	68708.64583333333	121801.24999999999	197062.25	8571.041666666666	290559.23135964916	673058.0855263157	1176920.4813596492	38193.75	628945.8333333333	1575947.9166666665	3929251.5070921984	13.340636699411291	224.63577903635263	495.2066968083153	1164.542304324217		567.3316249847412	1134.920527458191	2284.812417984009	11.614942528735632	64.82275084613579	111.09148838734586	190.23075716192406	0.0	7.020000000000001	12.72	23.720000000000002
SB060517TAWCSCB54D25BR1TR1I368	CB5.4	2017-06-05	1		ODU	e_15_1	83809.0	32.0	0.046875	upper	20	2017-06-06 00:00:00	1.5	0.332	0.4642	0.0252	11.0004	0.0052	0.23	0.0038	0.0003	0.0002	1.55085	0.0021	9.629999999999999	8.575	11.605	22.908	1.459035388127854	0.9670581121707749	-0.254555706446933	0.254555706446933	1772.0833333333333	69065.3125	125171.04166666666	198329.33333333334	9623.645833333334	291999.54385964916	719339.1271929826	1195126.523026316	39856.25	618510.4166666666	1710626.5070921984	4066432.757092199	13.423947876142417	228.76774609081335	497.8692438261626	1167.7441767037851	56.86817932128906	582.8383073806763	1134.920527458191	2335.8736057281494	9.885057471264368	55.4161416507335	102.32688599466462	182.8666737397176	0.42000000000000004	7.49	12.72	23.720000000000002
SB060517TAWCSCB54D25BR1TR1I377	CB5.4	2017-06-05	25		ODU	e_15_1	464363.0	32.0	0.859375	lower	20	2017-06-06 00:00:00	27.5	1.1854799999999999	0.2747	0.0215	2.0292	0.0062	0.16	0.0275	0.0006	0.0013	0.40895	0.0034	3.9575	7.713749999999999	21.793750000000003	19.741	1.4590353881278537	0.9670581121707748	-0.254555706446933	0.254555706446933	1772.0833333333333	69065.3125	125171.04166666666	198329.33333333334	9623.645833333334	291999.54385964916	719339.1271929826	1195126.523026316	39856.25	618510.4166666666	1710626.5070921984	4066432.757092199	13.423947876142417	228.76774609081335	497.8692438261626	1167.7441767037851	56.86817932128906	582.8383073806763	1134.920527458191	2335.8736057281494	9.885057471264368	55.4161416507335	102.32688599466462	182.8666737397176	0.42000000000000004	7.49	12.72	23.720000000000002
SB060517TAWCSCB71D20BR1TR1I374	CB7.1	2017-06-05	1		ODU	e_15_1	82243.0	17.0	0.08823529411764705	upper	20	2017-06-07 00:00:00	1.5	0.332			4.9128	0.004925	0.22	0.0038	0.00039999999999999996	0.0004	0.84034	0.0009	7.9399999999999995	8.355	16.02	22.250500000000002	1.461101598173516	0.9702812644961349	-0.2419798912467346	0.2419798912467346	1709.1666666666667	68708.64583333333	121801.24999999999	197062.25	8571.041666666666	290559.23135964916	673058.0855263157	1176920.4813596492	38193.75	628945.8333333333	1575947.9166666665	3929251.5070921984	13.340636699411291	224.63577903635263	495.2066968083153	1164.542304324217		567.3316249847412	1134.920527458191	2284.812417984009	11.614942528735632	64.82275084613579	111.09148838734586	190.23075716192406	0.0	7.020000000000001	12.72	23.720000000000002
SB060517TAWCSCB61D11BR1TR1I370	CB6.1	2017-06-05	1		ODU	e_15_1	145231.0	12.0	0.125	upper	20	2017-06-06 00:00:00	1.5	0.332	0.4051	0.0206	7.1556	0.00665	0.21	0.0038	0.0002	0.0002	1.17181	0.0009	8.985	8.345	14.57	22.741500000000002	1.4588280060882801	0.9667256001782026	-0.25581558584279773	0.25581558584279773	1772.0833333333333	69065.3125	125171.04166666666	198329.33333333334	9623.645833333334	291999.54385964916	719339.1271929826	1195126.523026316	39856.25	618510.4166666666	1710626.5070921984	4066432.757092199	13.423947876142417	228.76774609081335	497.8692438261626	1167.7441767037851	56.86817932128906	582.8383073806763	1134.920527458191	2335.8736057281494	9.885057471264368	55.4161416507335	102.32688599466462	182.8666737397176	0.42000000000000004	7.49	12.72	23.720000000000002
SB060517TAWCSCB73D12BR1TR1I385	CB7.3	2017-06-05	12		ODU	e_15_1	30299.0	13.0	0.8461538461538461	lower	20	2017-06-14 00:00:00	11.0	0.77964	0.2003	0.023	2.136	0.0067	0.12	0.0046	0.0004	0.0003	0.41511000000000003	0.0066	6.260000000000001	7.866666666666667	29.48	19.040000000000003	1.4806506849315069	0.9926188175317713	-0.1212760614541392	0.1212760614541392	934.5416666666666	34095.56249999999	96341.39583333333	195533.75	4980.729166666667	171867.60416666663	486658.0855263159	1110991.3146929825	28245.833333333332	739393.75	1265268.75	3517780.673758866	14.556471687109596	208.14171911339898	465.7606030068728	1088.8415242734666		622.6222343444824	1233.861746788025	2237.5428218841553	7.465811965811966	104.77752658706856	137.5573339474974	209.44405689648386	0.0	1.8600000000000003	8.67	23.720000000000002
SB060517TAWCSCB62D9BR1TR1I371	CB6.2	2017-06-05	1		ODU	e_15_1	119135.0	10.0	0.15000000000000002	upper	20	2017-06-06 00:00:00	1.5	0.332	0.41	0.0189	6.6216	0.0044	0.22335	0.0038	0.0003	0.0	1.0702399999999999	0.002	9.125	8.33	14.024999999999999	22.595	1.4586301369863013	0.9664068108672963	-0.2570172677259289	0.2570172677259289	1772.0833333333333	69065.3125	125171.04166666666	198329.33333333334	9623.645833333334	291999.54385964916	719339.1271929826	1195126.523026316	39856.25	618510.4166666666	1710626.5070921984	4066432.757092199	13.423947876142417	228.76774609081335	497.8692438261626	1167.7441767037851	56.86817932128906	582.8383073806763	1134.920527458191	2335.8736057281494	9.885057471264368	55.4161416507335	102.32688599466462	182.8666737397176	0.42000000000000004	7.49	12.72	23.720000000000002
SB060517TAWCSCB62D9BR1TR1I380	CB6.2	2017-06-05	9		ODU	e_15_1	168853.0	10.0	0.8500000000000001	lower	20	2017-06-06 00:00:00	8.5	0.5874	0.33035000000000003	0.022449999999999998	3.026	0.0056	0.2	0.01645	0.00075	0.0010999999999999998	0.618355	0.0013	4.21	7.625	20.7	20.432499999999997	1.4586301369863013	0.9664068108672963	-0.2570172677259289	0.2570172677259289	1772.0833333333333	69065.3125	125171.04166666666	198329.33333333334	9623.645833333334	291999.54385964916	719339.1271929826	1195126.523026316	39856.25	618510.4166666666	1710626.5070921984	4066432.757092199	13.423947876142417	228.76774609081335	497.8692438261626	1167.7441767037851	56.86817932128906	582.8383073806763	1134.920527458191	2335.8736057281494	9.885057471264368	55.4161416507335	102.32688599466462	182.8666737397176	0.42000000000000004	7.49	12.72	23.720000000000002
SB060517TAWCSCB63D10BR1TR1I372	CB6.3	2017-06-05	1		ODU	e_15_1	111249.0	11.0	0.13636363636363635	upper	20	2017-06-06 00:00:00	1.5	0.332	0.3602	0.019	6.1944	0.006	0.21	0.0038	0.0002	0.0002	1.02549	0.0009	8.98	8.25	14.524999999999999	22.5555	1.4585502283105023	0.9662776455728763	-0.25750244982550907	0.25750244982550907	1772.0833333333333	69065.3125	125171.04166666666	198329.33333333334	9623.645833333334	291999.54385964916	719339.1271929826	1195126.523026316	39856.25	618510.4166666666	1710626.5070921984	4066432.757092199	13.423947876142417	228.76774609081335	497.8692438261626	1167.7441767037851	56.86817932128906	582.8383073806763	1134.920527458191	2335.8736057281494	9.885057471264368	55.4161416507335	102.32688599466462	182.8666737397176	0.42000000000000004	7.49	12.72	23.720000000000002
SB060517TAWCSCB63D10BR1TR1I381	CB6.3	2017-06-05	10		ODU	e_15_1	175166.0	11.0	0.8636363636363636	lower	20	2017-06-06 00:00:00	9.5	1.26024	0.3262	0.026099999999999998	2.7767999999999997	0.0056	0.18	0.0322	0.0008500000000000001	0.0010500000000000002	0.62341	0.00195	4.16	7.58	21.674999999999997	20.504	1.4585502283105023	0.9662776455728763	-0.25750244982550907	0.25750244982550907	1772.0833333333333	69065.3125	125171.04166666666	198329.33333333334	9623.645833333334	291999.54385964916	719339.1271929826	1195126.523026316	39856.25	618510.4166666666	1710626.5070921984	4066432.757092199	13.423947876142417	228.76774609081335	497.8692438261626	1167.7441767037851	56.86817932128906	582.8383073806763	1134.920527458191	2335.8736057281494	9.885057471264368	55.4161416507335	102.32688599466462	182.8666737397176	0.42000000000000004	7.49	12.72	23.720000000000002
SB060517TAWCSCB53D25BR2TR1I367	CB5.3	2017-06-05	25		DNR	e_15_1	68252.0	27.0	0.8796296296296297	lower	20	2017-06-06 00:00:00	23.75	1.175	0.4973	0.0282	1.068	0.0148	0.3072	0.073	0.0027	0.0171	0.5	0.0047	3.625	7.5	21.3925	19.475	1.4587024353120244	0.9665234647865905	-0.2565782376136455	0.2565782376136455	1772.0833333333333	69065.3125	125171.04166666666	198329.33333333334	9623.645833333334	291999.54385964916	719339.1271929826	1195126.523026316	39856.25	618510.4166666666	1710626.5070921984	4066432.757092199	13.423947876142417	228.76774609081335	497.8692438261626	1167.7441767037851	56.86817932128906	582.8383073806763	1134.920527458191	2335.8736057281494	9.885057471264368	55.4161416507335	102.32688599466462	182.8666737397176	0.42000000000000004	7.49	12.72	23.720000000000002
SB060517TAWCSCB61D11BR1TR1I379	CB6.1	2017-06-05	11		ODU	e_15_1	551660.0	12.0	0.8333333333333334	lower	20	2017-06-06 00:00:00	10.0	0.6621600000000001	0.298	0.0167	1.6554000000000002	0.0049499999999999995	0.18080000000000002	0.0458	0.0012000000000000001	0.0042	0.353565	0.002	3.86	7.613333333333333	19.893333333333334	20.178	1.45882800608828	0.9667256001782026	-0.25581558584279773	0.25581558584279773	1772.0833333333333	69065.3125	125171.04166666666	198329.33333333334	9623.645833333334	291999.54385964916	719339.1271929826	1195126.523026316	39856.25	618510.4166666666	1710626.5070921984	4066432.757092199	13.423947876142417	228.76774609081335	497.8692438261626	1167.7441767037851	56.86817932128906	582.8383073806763	1134.920527458191	2335.8736057281494	9.885057471264368	55.4161416507335	102.32688599466462	182.8666737397176	0.42000000000000004	7.49	12.72	23.720000000000002
SB060517TAWCSCB53D5BR1TR1I352	CB5.3	2017-06-05	1		DNR	e_15_1	86490.0	27.0	0.043209876543209874	upper	20	2017-06-06 00:00:00	1.1666666666666667	0.915	0.552	0.0223	10.833	0.005	0.227	0.007	0.0007	0.0555	1.33	0.0021	8.9	8.4	10.323333333333332	22.3	1.4587024353120244	0.9665234647865905	-0.2565782376136455	0.2565782376136455	1772.0833333333333	69065.3125	125171.04166666666	198329.33333333334	9623.645833333334	291999.54385964916	719339.1271929826	1195126.523026316	39856.25	618510.4166666666	1710626.5070921984	4066432.757092199	13.423947876142417	228.76774609081335	497.8692438261626	1167.7441767037851	56.86817932128906	582.8383073806763	1134.920527458191	2335.8736057281494	9.885057471264368	55.4161416507335	102.32688599466462	182.8666737397176	0.42000000000000004	7.49	12.72	23.720000000000002
SB060517TAWCSCB73D12BR1TR1I376	CB7.3	2017-06-05	1		ODU	e_15_1	98672.0	13.0	0.11538461538461539	upper	20	2017-06-14 00:00:00	1.5	0.332	0.3594	0.0197	3.4176	0.004999999999999999	0.2087	0.0038	0.0003	0.0	0.97835	0.0009	8.16	8.14	18.18	24.576	1.4806506849315069	0.9926188175317713	-0.1212760614541392	0.1212760614541392	934.5416666666666	34095.56249999999	96341.39583333333	195533.75	4980.729166666667	171867.60416666663	486658.0855263159	1110991.3146929825	28245.833333333332	739393.75	1265268.75	3517780.673758866	14.556471687109596	208.14171911339898	465.7606030068728	1088.8415242734666		622.6222343444824	1233.861746788025	2237.5428218841553	7.465811965811966	104.77752658706856	137.5573339474974	209.44405689648386	0.0	1.8600000000000003	8.67	23.720000000000002
SB060517TAWCSCB31D13BR1TR1I357	CB3.1	2017-06-05	13		DNR	e_15_1	76299.0	14.5	0.8275862068965517	lower	20	2017-06-08 00:00:00	12.0	3.588	0.79	0.0399	1.495	0.0093	0.2838	0.251	0.0178	0.0774	0.848	0.0081	0.5333333333333333	7.099999999999999	9.549999999999999	18.566666666666666	1.4640087519025873	0.974539203923209	-0.2242171715474042	0.2242171715474042	1528.0208333333333	68051.35416666666	119569.16666666666	196429.64583333334	7814.166666666667	289055.89802631584	644568.0855263157	1161619.023026316	46970.833333333336	650104.1666666666	1472335.4166666665	3803097.340425532	13.313686682478505	220.78005018349236	490.427245749705	1164.3121420153013	51.99320602416992	619.3248310089111	1127.7999830245972	2285.476266860962	9.115384615384615	71.92210982049477	117.56061449932912	195.09528267077945	0.0	6.460000000000001	12.72	23.72
SB060517TAWCSCB22D11BR2TR1I356	CB2.2	2017-06-05	11		DNR	e_15_1	66689.0	12.5	0.8400000000000001	lower	20	2017-06-08 00:00:00	10.5	5.383	0.985	0.0518	2.99	0.0055	0.259	0.164	0.0088	0.3682	1.28	0.0069	3.2	7.2	5.005	20.2	1.4640981735159817	0.9746650270896362	-0.22366958883218502	0.22366958883218502	1528.0208333333333	68051.35416666666	119569.16666666666	196429.64583333334	7814.166666666667	289055.89802631584	644568.0855263157	1161619.023026316	46970.833333333336	650104.1666666666	1472335.4166666665	3803097.340425532	13.313686682478505	220.78005018349236	490.427245749705	1164.3121420153013	51.99320602416992	619.3248310089111	1127.7999830245972	2285.476266860962	9.115384615384615	71.92210982049477	117.56061449932912	195.09528267077945	0.0	6.460000000000001	12.72	23.72
SB060517TAWCSCB44D31BR1TR1I363	CB4.4	2017-06-05	31		DNR	e_15_1	115555.0	32.0	0.875	lower	20	2017-06-06 00:00:00	28.0	2.334	0.621	0.0328	1.831	0.012	0.3105	0.177	0.005	0.0175	0.636	0.0062	2.225	7.3	19.345	18.5	1.459105783866058	0.967170609969697	-0.25412794260144717	0.25412794260144717	1772.0833333333333	69065.3125	125171.04166666666	198329.33333333334	9623.645833333334	291999.54385964916	719339.1271929826	1195126.523026316	39856.25	618510.4166666666	1710626.5070921984	4066432.757092199	13.423947876142417	228.76774609081335	497.8692438261626	1167.7441767037851	56.86817932128906	582.8383073806763	1134.920527458191	2335.8736057281494	9.885057471264368	55.4161416507335	102.32688599466462	182.8666737397176	0.42000000000000004	7.49	12.72	23.720000000000002
SB060517TAWCSCB44D5BR1TR1I353	CB4.4	2017-06-05	1		DNR	e_15_1	165290.0	32.0	0.036458333333333336	upper	20	2017-06-06 00:00:00	1.1666666666666667	1.709	0.649	0.0358	14.952	0.0076	0.2851	0.005	0.0031	0.0368	1.86	0.0028	10.299999999999999	8.6	9.673333333333334	22.600000000000005	1.4591057838660582	0.967170609969697	-0.25412794260144717	0.25412794260144717	1772.0833333333333	69065.3125	125171.04166666666	198329.33333333334	9623.645833333334	291999.54385964916	719339.1271929826	1195126.523026316	39856.25	618510.4166666666	1710626.5070921984	4066432.757092199	13.423947876142417	228.76774609081335	497.8692438261626	1167.7441767037851	56.86817932128906	582.8383073806763	1134.920527458191	2335.8736057281494	9.885057471264368	55.4161416507335	102.32688599466462	182.8666737397176	0.42000000000000004	7.49	12.72	23.720000000000002
SB060517TAWCSCB51D33BR1TR1I364	CB5.1	2017-06-05	33		DNR	e_15_1	56281.0	34.5	0.8695652173913044	lower	20	2017-06-06 00:00:00	30.0	1.465	0.5217	0.0267	1.526	0.0114	0.283	0.145	0.0039	0.0181	0.393	0.007	2.7	7.4	19.73	18.7	1.4590144596651446	0.9670246303939505	-0.25468286988221944	0.25468286988221944	1772.0833333333333	69065.3125	125171.04166666666	198329.33333333334	9623.645833333334	291999.54385964916	719339.1271929826	1195126.523026316	39856.25	618510.4166666666	1710626.5070921984	4066432.757092199	13.423947876142417	228.76774609081335	497.8692438261626	1167.7441767037851	56.86817932128906	582.8383073806763	1134.920527458191	2335.8736057281494	9.885057471264368	55.4161416507335	102.32688599466462	182.8666737397176	0.42000000000000004	7.49	12.72	23.720000000000002
SB060517TAWCSCB43CD27BR1TR1I362	CB4.3C	2017-06-05	27		DNR	e_15_1	137838.0	27.5	0.8636363636363636	lower	20	2017-06-07 00:00:00	23.75	0.809	0.5731	0.0245	1.221	0.0116	0.2877	0.189	0.0064	0.0269	0.299	0.0058	1.6500000000000001	7.275	18.9525	18.3	1.4613089802130899	0.9705957452915132	-0.24071539049676946	0.24071539049676946	1709.1666666666667	68708.64583333333	121801.24999999999	197062.25	8571.041666666666	290559.23135964916	673058.0855263157	1176920.4813596492	38193.75	628945.8333333333	1575947.9166666665	3929251.5070921984	13.340636699411291	224.63577903635263	495.2066968083153	1164.542304324217		567.3316249847412	1134.920527458191	2284.812417984009	11.614942528735632	64.82275084613579	111.09148838734586	190.23075716192406	0.0	7.020000000000001	12.72	23.720000000000002
SB060517TAWCSCB42CD26BR1TR1I361	CB4.2C	2017-06-05	26		DNR	e_15_1	28896.0	28.0	0.8571428571428572	lower	20	2017-06-07 00:00:00	24.0	1.892	0.652	0.0221	1.526	0.0103	0.3295	0.197	0.0063	0.0372	0.473	0.0037	1.2	7.2	18.262500000000003	18.0	1.4614897260273974	0.9708684900400181	-0.23961296928049483	0.23961296928049483	1709.1666666666667	68708.64583333333	121801.24999999999	197062.25	8571.041666666666	290559.23135964916	673058.0855263157	1176920.4813596492	38193.75	628945.8333333333	1575947.9166666665	3929251.5070921984	13.340636699411291	224.63577903635263	495.2066968083153	1164.542304324217		567.3316249847412	1134.920527458191	2284.812417984009	11.614942528735632	64.82275084613579	111.09148838734586	190.23075716192406	0.0	7.020000000000001	12.72	23.720000000000002
SB060517TAWCSCB33CD24BR1TR1I359	CB3.3C	2017-06-05	24		DNR	e_15_1	118220.0	25.5	0.888888888888889	lower	20	2017-06-07 00:00:00	22.666666666666668	0.74	0.70505	0.03145	0.62	0.010700000000000001	0.32589999999999997	0.2905	0.00505	0.02855	0.3205	0.01165	0.5166666666666666	7.099999999999999	16.563333333333333	17.2	1.461902587519026	0.97148679919384	-0.23709365025682985	0.23709365025682985	1709.1666666666667	68708.64583333333	121801.24999999999	197062.25	8571.041666666666	290559.23135964916	673058.0855263157	1176920.4813596492	38193.75	628945.8333333333	1575947.9166666665	3929251.5070921984	13.340636699411291	224.63577903635263	495.2066968083153	1164.542304324217		567.3316249847412	1134.920527458191	2284.812417984009	11.614942528735632	64.82275084613579	111.09148838734586	190.23075716192406	0.0	7.020000000000001	12.72	23.720000000000002
SB060517TAWCSCB33CD5BR1TR1I354	CB3.3C	2017-06-05	1		DNR	e_15_1	74259.0	25.5	0.04575163398692811	upper	20	2017-06-07 00:00:00	1.1666666666666667	4.144	0.812	0.0344	18.583	0.0039	0.239	0.06	0.0062	0.1848	1.69	0.0049	8.866666666666667	8.3	5.88	21.2	1.461902587519026	0.97148679919384	-0.23709365025682985	0.23709365025682985	1709.1666666666667	68708.64583333333	121801.24999999999	197062.25	8571.041666666666	290559.23135964916	673058.0855263157	1176920.4813596492	38193.75	628945.8333333333	1575947.9166666665	3929251.5070921984	13.340636699411291	224.63577903635263	495.2066968083153	1164.542304324217		567.3316249847412	1134.920527458191	2284.812417984009	11.614942528735632	64.82275084613579	111.09148838734586	190.23075716192406	0.0	7.020000000000001	12.72	23.720000000000002
SB060517TAWCSCB32D10BR2TR1I358	CB3.2	2017-06-05	10		DNR	e_15_1	169733.0	13.5	0.8518518518518519	lower	20	2017-06-08 00:00:00	11.5	0.812	0.7396	0.0316	1.282	0.0109	0.2789	0.3	0.0142	0.0569	0.446	0.0072	0.4	7.15	12.76	17.6	1.4639326484018265	0.9744318780511186	-0.22468314364404354	0.22468314364404354	1528.0208333333333	68051.35416666666	119569.16666666666	196429.64583333334	7814.166666666667	289055.89802631584	644568.0855263157	1161619.023026316	46970.833333333336	650104.1666666666	1472335.4166666665	3803097.340425532	13.313686682478505	220.78005018349236	490.427245749705	1164.3121420153013	51.99320602416992	619.3248310089111	1127.7999830245972	2285.476266860962	9.115384615384615	71.92210982049477	117.56061449932912	195.09528267077945	0.0	6.460000000000001	12.72	23.72
SB062617TAWCSCB44D31BR1TR1I363	CB4.4	2017-06-26	31	19.21025614	DNR	spr14	48726.0	32.0	0.875	lower	21	2017-06-26 00:00:00	28.0	1.367	0.657	0.0752	0.62	0.0156	0.3293	0.207	0.0007	0.013149999999999998	0.468	0.0489	0.42500000000000004	7.25	18.6375	20.0	1.5138888888888888	0.9961946980917455	0.08715574274765771	-0.08715574274765771	638.4479166666666	15937.916666666668	59123.125	189874.79166666666	6902.916666666667	85142.97916666667	329876.4166666666	1076963.7730263157	32710.416666666668	492187.5	1227516.6666666667	3177282.757092199	18.313318654919897	247.2951143397813	459.1576619379729	962.3035536823261	61.586647033691406	641.7795181274414	1250.0261516571045	2336.42564868927	4.476016609392898	319.4860659529474	409.74802757490977	498.010597189388	0.0	3.8200000000000003	6.3100000000000005	21.29
SB062617TAWCSCB43CD27BR1TR1I362	CB4.3C	2017-06-26	27	19.66	DNR	spr14	48899.0	27.5	0.8636363636363636	lower	21	2017-06-27 00:00:00	23.75	0.74	0.6497	0.0713	0.854	0.0122	0.3205	0.229	0.0007	0.0	0.435	0.0446	0.36250000000000004	7.2250000000000005	17.93	20.175	1.5160825722983258	0.9948988137085982	0.10087789887395524	-0.10087789887395524	538.4895833333334	15352.34375	55094.21875000001	188330.15625	7994.583333333333	87325.27083333334	299487.6666666667	1064455.2313596492	28629.166666666668	481483.3333333333	1224210.4166666667	3157068.173758865	18.17980612164041	251.52738876128743	461.52189185184017	962.4469402282327	61.10265350341797	640.2386932373047	1291.449592590332	2342.0376405715942	4.476016609392898	317.0304586307164	412.70798913843106	502.0419608907133	0.0	3.8200000000000003	6.25	21.29
SB062617TAWCSCB53D25BR1TR1I366	CB5.3	2017-06-26	25	19.62723795	DNR	spr14	125912.0	26.5	0.8396226415094341	lower	21	2017-06-26 00:00:00	22.25	0.74	0.4857	0.0426	0.6915	0.0125	0.26815	0.1335	0.00425	0.0040999999999999995	0.325	0.021	0.875	7.3	18.987499999999997	21.625	1.5135007610350075	0.9964042805192237	0.08472608667328047	-0.08472608667328047	638.4479166666666	15937.916666666668	59123.125	189874.79166666666	6902.916666666667	85142.97916666667	329876.4166666666	1076963.7730263157	32710.416666666668	492187.5	1227516.6666666667	3177282.757092199	18.313318654919897	247.2951143397813	459.1576619379729	962.3035536823261	61.586647033691406	641.7795181274414	1250.0261516571045	2336.42564868927	4.476016609392898	319.4860659529474	409.74802757490977	498.010597189388	0.0	3.8200000000000003	6.3100000000000005	21.29
