"PHEO"	"TN"	"TP"	"CHLA"	"DOP"	"DON"	"NH4F"	"NO2F"	"NO3F"	"PC"	"PO4F"	"DO"	"PH"	"SALINITY"	"WTEMP"	"Latitude"	"HABITAT"
"SB071017TAWCSCB42CD26BR1TR1I395"	-0.598243319928107	0.872866435434708	1.25804081744147	-1.79088255669933	0.429235796480086	1.52960481455148	1.43816836090998	-0.743424539452428	-0.356895704858715	-1.48006165121179	1.42866865599828	-1.49398607684255	-1.2438203427201	-0.293355383162328	-0.11493473529646	0.738922137208298	"1"
"SB071017TAWCSCB43CD27BR1TR1I396"	-0.406895852158775	0.681022074834418	1.11317882346018	-1.79088255669933	0.0625116542787856	1.18992229186238	1.31455624065923	0.109060803663656	-0.347827485134441	-1.07681039813749	1.29464209570022	-1.49722569302225	-1.30916895994512	-0.223740803899201	-0.0647484400838451	0.611178787587511	"1"
"SB071017TAWCSCB44D5BR1TR1I387"	0.921553509338105	1.15571752013504	0.150585439096423	1.88050518357039	0.161692271928976	1.38393627927934	-0.812199123348328	-0.743424539452428	-0.358867056972687	1.8692297621181	-0.836868606755793	1.45136496653678	1.76221604963107	-1.24252934236542	1.05457231353759	0.414258061649525	"3"
"SB071017TAWCSCB33CD24BR1TR1I393"	0.622777582413508	1.18807005498143	1.44905528775075	-0.844525251632319	0.537364442942419	1.4635694741561	1.63515496870633	-0.743424539452428	-0.351178783728195	0.037527853204807	1.43484369384522	-1.49107042228081	-1.47907536473019	-0.903607972410914	-0.0524050604717271	1.2292334378816	"1"
"SB080717TAWCSCB61D11BR1TR1I447"	0.171516760518307	-0.0700635216384493	0.502219595619235	0.251000074200778	-1.46500921614636	-0.847785636617359	0.544225271107483	1.15732803948291	-0.346250403443263	0.50549883941771	0.600574387929281	-0.587433482555858	-0.09368467955965	0.516130146899215	0.503406417012241	-0.743744584259966	"2"
"SB080717TAWCSCB53D5BR1TR1I420"	-0.56450461149529	0.119911378100423	-0.155551730991699	1.3955729344902	0.878016862326135	0.603790937044366	-0.812199123348328	-0.284611017120964	-0.338364994987374	0.722208928451616	-0.630087974496164	0.684655804007236	0.978032642930766	-0.782149755054846	0.722025237209161	-0.292879106678167	"3"
"SB080717TAWCSCB54D25BR2TR1I437"	-0.814428608771444	-0.405152014317092	-0.851325233088854	1.36980185817256	-0.889953576130064	-0.416955051735927	-1.37910927176345	-0.839674365303407	-0.360444138663865	1.12711457450198	-1.16436890436302	1.08312859411062	1.16100877116084	-0.599449048819558	0.871686183134643	-0.447045831042199	"3"
"SB080717TAWCSCB54D25BR2TR1I446"	0.611734610363791	-0.0349240379517357	0.561614774852654	-0.602123058446772	-3.20133596086839	-0.962704010587423	0.927771673316148	1.45784603492916	-0.265673155763445	-0.167901359553712	0.93673402324376	-0.940705913580535	-0.657549891044157	0.696426464710552	0.459887177715516	-0.447045831042199	"2"
"SB080717TAWCSCB71D20BR1TR1I442"	-0.247137838644891	-0.439957959853091	-0.939638556973408	1.17090538239025	-1.03618897638457	-0.341515910889967	-1.37910927176345	-0.661003203441417	-0.478727700118575	0.759088515377715	-1.23278254365727	0.749448127601282	0.991102366375774	-0.045056354447401	0.631272124329821	-0.610590400341629	"3"
"SB080717TAWCSCB71D20BR1TR1I451"	0.559721050985358	-0.473968093559539	0.0942391446171073	0.239360381153959	-1.90199117187327	-1.0178187114001	0.596432848745918	0.983406795386933	-0.335210831605018	0.0745278991355462	0.547953448016255	-0.554497384728885	-0.178637881952182	0.5400810797534	0.525209374742028	-0.610590400341629	"2"
"SB080717TAWCSCB62D9BR1TR1I439"	-0.15017091818474	-0.428289723111541	-0.894858774005258	1.09050306619744	-0.754873449347311	-0.110021700066933	-1.37910927176345	-0.839674365303407	-0.36438684289181	0.708388488042611	-1.49712474575418	0.686275612097087	1.03031153671079	-0.207726911780119	0.671594071667247	-0.886262595408274	"3"
"SB080717TAWCSCB73D12BR1TR1I453"	0.559721050985358	-1.87222213416234	-0.210981295652898	0.239360381153959	-0.925397527447478	-2.03815232766276	-0.218132774756309	-0.3686391877999	-0.354924352744742	-0.70885007423253	0.297835459542639	0.46220215966768	0.402964811350543	1.56570454749776	0.0706688360414075	-1.40490367876387	"2"
"SB080717TAWCSCB63D10BR1TR1I440"	0.0881490561163607	-0.547353167287036	-0.675604681676934	1.26043912438643	-0.925397527447478	-0.58145515600043	-1.37910927176345	-0.0907851873106211	-0.493899792039567	0.522267244644582	-0.968808289910319	0.579368278166912	0.964962919485759	-0.0591567476867037	0.577770366492181	-0.991773864210612	"3"
"SB080717TAWCSCB72D20BR1TR1I443"	-1.37480849457993	-0.561910974173755	-0.954853962898728	0.929708311561102	-0.629386511967654	-0.58145515600043	-1.37910927176345	-0.743424539452428	-0.641405439125502	0.666647881093948	-1.35125105765011	0.87579315860967	1.16100877116084	0.0606484394237597	0.588435241170291	-0.991773864210612	"3"
"SB080717TAWCSCB63D10BR1TR1I449"	0.0503217461739567	-0.445472089826296	0.0632777963145345	0.371794437080936	-1.78237929090912	-0.891810805517498	0.57261733410909	0.722538429813037	-0.350193107671208	-0.0600225887135923	0.488312406886054	-0.172222675524016	0.193849236230461	0.617251853853619	0.479128062528621	-0.991773864210612	"2"
"SB080717TAWCSCB72D20BR1TR1I452"	1.49918759938703	-0.387634597744402	0.793557897261135	-0.0826388949207258	-1.56468326893568	-1.30764895982337	0.624252139456283	0.341167122698586	-0.352558730207975	0.725208292895705	0.58121171648727	-0.136262935929321	0.162481899962447	0.940884140138926	0.418923619686087	-0.991773864210612	"2"
"SB080717TAWCSCB73D12BR1TR1I444"	-1.17072881520715	-1.04601361178952	-1.15424043962601	0.684474189897837	-0.961564655885571	-0.788763478539057	-1.37910927176345	-0.955056547312537	-0.365175383737399	0.231552334636982	-0.910734308352614	0.786703713667858	0.847335408480718	0.579488703069659	0.570628562986339	-1.40490367876387	"3"
"SB080717TAWCSCB51D33BR1TR1I432"	-0.598243319928107	0.0620283118614416	0.461201531888506	-1.15172584657166	1.73294014618116	-0.0230835934093025	0.425769513599188	1.70400979376613	-0.168040172340153	-1.707774847637	0.600574387929281	-0.84606284090209	-0.328939701569744	0.663688808594928	0.482955195194684	0.279870319652986	"1"
"SB080717TAWCSCB62D9BR1TR1I448"	-0.10475297257765	-0.295834237774575	-0.0568731453758898	0.307489279589851	-1.7254303995325	-0.684978825873826	0.395975638804317	1.0064759262926	-0.349010296402825	-0.0629790307698422	0.418338814674077	-0.168983059344314	0.272267576900492	0.174546744530596	0.593585816485986	-0.886262595408274	"2"
"SB080717TAWCSCB44D31BR1TR1I431"	1.42224445712522	0.787498441643844	0.980166080956104	-1.15172584657166	1.70960210044487	0.329971755728222	0.292505914990448	1.8609283836248	-0.100225659619501	0.871642962716273	0.499140904264536	-0.991845568988693	-0.39428831879477	0.627562514429384	0.495316865659824	0.414258061649525	"1"
"SB080717TAWCSCB31D13BR1TR1I425"	0.888330781625377	1.24062943496397	1.21721885552125	-0.554509318527087	-0.855204844539261	0.225177275981669	1.09234187257998	1.82376856614325	0.704086002881263	0.500359180290498	1.35697631921292	-1.28071134501215	-1.11312310827005	-1.37842417860473	0.620283901742358	1.58463834145731	"1"
"SB080717TAWCSCB44D5BR1TR1I421"	0.124647236862617	0.358228571318581	-0.146510346119418	1.81644502612145	0.237159965912422	-0.117367597423246	-0.812199123348328	0.252466679547016	0.152107410968974	1.10119237291114	-0.234118179541509	0.84663661299235	0.978032642930766	-1.08260727404415	0.670958157631227	0.414258061649525	"3"
"SB080717TAWCSCB32D10BR1TR1I426"	0.708372080867551	1.01337934897509	1.48701661411226	-1.15172584657166	0.161692271928976	-0.416955051735927	1.33766849998806	1.6090533367797	0.454118554829555	0.255354924320954	1.49423977187754	-1.56687744088585	-1.11312310827005	-0.887361097592397	0.595094082681321	1.46435241112747	"1"
"SB080717TAWCSCB33CD5BR1TR1I422"	0.406996654099501	1.0477830848986	-0.0295465888061247	1.8339180774375	-0.45645930777947	0.626338572120367	-0.992276351789465	1.40574445756946	0.782940087440161	1.30248554903298	-0.337676404059494	0.835837892393343	0.978032642930766	-1.74874304427417	0.595094082681321	1.2292334378816	"3"
"SB080717TAWCSCB33CD24BR1TR1I427"	0.67170836534707	0.531154554178398	2.06582610005679	-1.15172584657166	1.65790704277025	0.127345374196377	1.26437026853858	0.209034706732082	-0.0249200088657527	-0.668945312811621	1.95831319518638	-1.47400844373438	-1.02599161863668	-0.169612479029092	0.595094082681321	1.2292334378816	"1"
"SB080717TAWCSCB42CD26BR1TR1I429"	-0.598243319928107	0.412235633804185	0.788850993962243	-1.41411648780055	1.56240355407085	-0.465476223924313	-0.761379396363277	1.8453893835589	0.887816019903496	-1.79072483325984	0.956260298037523	-1.37574008628341	-0.851728639369946	0.325954307853003	0.639240713674623	0.738922137208298	"1"
"SB080717TAWCSCB43CD27BR1TR1I430"	-0.598243319928107	0.325981954503727	0.372302332264659	-1.30771590698683	1.36326127770704	-0.0662755937908379	-0.761379396363277	1.99091268828458	0.145799084204262	-1.707774847637	0.64111373963806	-1.17002445887232	-0.590334170469845	0.513565613375044	0.545009062326041	0.611178787587511	"1"
"SB080717TAWCSCB22D11BR1TR1I423"	2.08357307461492	2.61285001856179	1.90658029546228	-0.0826388949207258	-3.07921078002534	1.64219000410572	0.627901363535287	1.36860204147461	5.53153305957702	2.28144104538788	1.01851005562305	0.0205344871682691	-1.11312310827005	-2.36548175103549	0.64557192672566	1.72373603247971	"1"
"95_FiltCtrl_Surface_R1"	0.124647236862617	0.358228571318581	-0.146510346119418	1.81644502612145	0.237159965912422	-0.117367597423246	-0.812199123348328	0.252466679547016	0.152107410968974	1.10119237291114	-0.234118179541509	0.84663661299235	0.978032642930766	-1.08260727404415	0.670958157631227	0.414258061649525	"3"
"SB082817TAWCSCB54D25BR1TR1I470"	-0.440744594250084	-0.578780171739076	-0.472428423866324	1.17090538239025	0.0419799047126983	-0.217360947260488	-1.37910927176345	-1.56111184438181	-0.36438684289181	1.00360720655655	-0.676433512277736	1.08798801838017	0.899614302260737	-0.423134925228224	0.309229077064502	-0.447045831042199	"3"
"SB082817TAWCSCB53D25BR1TR1I468"	0.411808352466671	0.52407531751039	0.590406590641299	-0.16700119500224	1.73679877723072	1.35538244366523	0.311867894005245	1.14927964406758	-0.304457738627047	-0.150348369221916	0.500932503864123	0.268905060945444	0.455243705130562	0.107460880715743	0.561660422034571	-0.292879106678167	"1"
"SB082817TAWCSCB73D12BR1TR1I478"	-0.440744594250084	-1.18425536931809	-0.390727830699331	0.623398980300215	-0.177818562858984	-0.862397479637646	-1.37910927176345	-1.56111184438181	-0.36438684289181	0.145531128137292	-0.104619859388584	0.984320300629697	1.00417208982078	0.663688808594928	0.395649816041922	-1.40490367876387	"3"
"SB082817TAWCSCB44D5BR1TR1I455"	0.0694382553554195	0.316665040880767	-0.0212389806075457	1.3955729344902	0.813075191375728	1.04757128024	-1.24183648177005	-0.743424539452428	-0.360444138663865	1.0777896359628	-0.279462312483425	1.01941614257647	1.1522956221975	-1.07902390651632	0.5201138610318	0.414258061649525	"3"
"SB082817TAWCSCB22D11BR2TR1I458"	0.583401733348233	1.44767903277852	1.30091545970074	-0.34209117795124	0.0828044822204835	1.00654360201999	0.83255664847513	1.11109748760701	1.95865448821334	0.339326793954779	1.30506826458704	-0.773171476858789	-1.11312310827005	-1.54227734451555	0.487073024074113	1.72373603247971	"1"
"SB082817TAWCSCB63D10BR1TR1I483"	1.0109906435235	-0.431714626568069	0.69122995982145	-0.0826388949207258	-0.274100286660148	-1.12882270033202	0.633349452011025	1.00927734390957	-0.329691045685895	0.287600122283846	0.755317248540048	-0.00538244226934883	0.0108731080003909	1.07898136216779	0.181775309900735	-0.991773864210612	"2"
"SB082817TAWCSCB32D10BR1TR1I460"	-0.598243319928107	0.36733994828711	1.62883754427185	-1.48940601681131	1.35363208912492	1.00124787864699	0.763670708648549	-0.416061121301456	-0.173559958259276	-0.927248512556333	1.60710012262384	-1.61547168358138	-1.37451757717015	-0.199782437984776	0.595094082681321	1.46435241112747	"1"
"SB082817TAWCSCB63D10BR1TR1I474"	0.194181677569312	-0.608449049720595	-0.625321486144405	0.967452863405405	0.0212036253058129	-0.0968388365685821	-1.37910927176345	-1.56111184438181	-0.36438684289181	0.307006285856743	-0.725982691915427	0.887131815238628	0.677429003695649	-0.126179200597273	0.189173460325465	-0.991773864210612	"3"
"SB082817TAWCSCB44D31BR1TR1I465"	-0.598243319928107	0.32132932076615	0.762675911542551	-0.7581628030453	1.51036058855067	0.40650916527372	-0.5150065687858	1.80209927567703	0.0527512644247622	-0.989661105859784	0.827368006046237	-0.999944609437948	-0.524985553244818	0.184210529506555	0.773485140476153	0.414258061649525	"1"
"SB082817TAWCSCB31D13BR1TR1I459"	0.639348598525038	0.717730303536696	1.58367339701316	-0.0370125725232004	1.08208997019748	0.907765031199695	0.924399850415402	0.538905882044345	0.0724647855644868	-0.0934459281387943	1.59725335313932	-1.45349087459627	-1.37451757717015	-0.639387094290724	0.532549185938637	1.58463834145731	"1"
"SB082817TAWCSCB62D9BR1TR1I473"	0.124680863172759	-0.711820226387277	-0.720988697900055	0.786798564816675	-0.225298213084509	-0.286978855253608	-1.37910927176345	-1.56111184438181	-0.36438684289181	0.291379672641191	-0.761042139815955	0.935726057934163	0.821195961590704	-0.268411717465757	0.214730565853052	-0.886262595408274	"3"
"SB082817TAWCSCB62D9BR1TR1I482"	0.972247876281745	-0.471170445948757	0.683627323105569	-0.20507097015638	-0.402396826091784	-1.17466074082922	0.554111653167153	1.06435508852649	-0.326536882303539	0.28298348547985	0.760660052233386	-0.0393984121562229	0.0108731080003909	0.990612105679216	0.19434620194539	-0.886262595408274	"2"
"SB082817TAWCSCB42CD26BR1TR1I463"	-0.598243319928107	0.317131994416143	1.15177354907494	-1.75163327264158	1.51036058855067	0.304073194725784	-0.20399602579784	-0.0907851873106211	0.966670104462394	-1.93197328127108	1.26421348901451	-1.44539183414701	-0.851728639369946	0.110809304661156	0.639240713674623	0.738922137208298	"1"
"SB082817TAWCSCB54D25BR2TR1I480"	1.42104939028118	-0.335320089429355	0.80758417405768	-0.271544751330862	-0.540801703145127	-1.18470786267572	0.738792445363471	1.12634600905998	-0.322594178075594	0.319716040136329	0.824891670276724	-0.166148395187075	-0.070812663530891	1.06167580962011	0.249600126831074	-0.447045831042199	"2"
"SB082817TAWCSCB43CD27BR1TR1I464"	-0.598243319928107	0.101683049204998	1.14814459068455	-1.41411648780055	1.35363208912492	-0.184202802939896	-0.20399602579784	0.711933977411232	0.869679580454949	-1.99740038685356	1.30358571527621	-1.44539183414701	-0.851728639369946	0.125465953331498	0.64557192672566	0.611178787587511	"1"
"SB082817TAWCSCB53D5BR1TR1I454"	-0.598243319928107	0.278925269460246	0.284284981173525	0.74819321146272	1.12677445494853	0.829534178975307	-0.330251355917658	0.939929463999252	-0.227969276604916	0.317736766723367	0.288694791519763	0.771045568799297	0.716638174030665	-0.579168112027616	0.446017492682666	-0.292879106678167	"2"
"SB082817TAWCSCB33CD24BR1TR1I461"	-0.44602346160571	0.105342641303259	1.47281857499337	-1.15172584657166	1.22324488925054	0.744904474677635	0.373577087470833	0.706539991126784	-0.0891860877812548	-1.37653086576257	1.5242739075159	-1.47508831579428	-0.851728639369944	-0.0489282154459049	0.595094082681321	1.2292334378816	"1"
"SB082817TAWCSCB33CD5BR1TR1I456"	2.33182241664143	1.39833994612172	0.698791740795316	2.94877605820994	0.826261020691364	1.05383978759034	-1.24183648177005	-0.743424539452428	-0.365175383737399	2.51474381266254	-0.779245724008878	2.3368600556554	2.28500498743128	-1.49651563501017	0.536699750125486	1.2292334378816	"3"
"SB082817TAWCSCB51D33BR1TR1I466"	0.195377799305706	0.313393087843864	0.358000792384617	-0.464736145310843	1.4792504642588	1.03079889164829	0.128192146246933	1.24781543758928	-0.304852009049842	-0.438327443634702	0.33994334822217	-0.157644402715356	0.193849236230461	0.234290337341833	0.758005923008703	0.279870319652986	"1"
"SB091817TAWCSCB53D25BR2TR1I503"	-0.0297506354947689	-0.136961560733531	0.801341400209561	-0.7581628030453	1.21279064262483	0.128029773413679	0.166605827215534	0.939929463999252	-0.134132915979827	-0.532344483494199	0.587713736788852	0.0475312886657883	0.193849236230461	0.933913156113685	0.111920945136276	-0.292879106678167	"2"
"SB091817TAWCSCB63D10BR1TR1I518"	0.703327323817822	-0.848821691518722	0.327334219325523	0.545521372573189	-0.821124958403996	-1.27236169902946	-0.00765321792972498	0.426207993506326	-0.346250403443263	0.285572549793506	0.506285089823519	0.328298024239986	0.629506684397296	0.949600778442832	0.114702843937467	-0.991773864210612	"2"
"SB091817TAWCSCB63D10BR1TR1I508"	-0.713521343948641	-0.782863124055811	-1.0988444370775	0.518337242722988	-0.855204844539261	-0.332104491585824	-1.37910927176345	-1.09858256501801	-0.555085426928069	0.127958543836751	-0.743295699759454	0.96002317928193	1.20021794149585	-0.365503649617662	0.17696587495236	-0.991773864210612	"3"
"SB091817TAWCSCB72D20BR1TR1I511"	-0.732994232065503	-1.19503123959586	-0.977957085408988	0.461950935501335	-1.19555475438109	-0.754308252241108	-1.37910927176345	-1.56111184438181	-0.363598302046221	-0.0936808125537636	-0.358115146576577	0.870933734340117	0.991102366375774	0.119183079967664	0.13293598256643	-0.991773864210612	"3"
"SB091817TAWCSCB62D9BR1TR1I517"	1.20849724341146	-0.673706860094563	0.726175373282884	-0.0259869462354802	-0.925397527447478	-1.31600537947022	0.0830518455972029	0.597066566613759	-0.335999372450607	0.717465001866154	0.587713736788852	0.153358750536063	0.376825364460533	0.958320643075381	0.115050680721113	-0.886262595408274	"2"
"SB091817TAWCSCB62D9BR1TR1I507"	-0.234534126065454	-0.888546090032935	-0.802025673590539	0.829489003131636	-0.855204844539261	-0.381807033001936	-1.37910927176345	-0.955056547312537	-0.487581057336958	0.198216375505404	-0.600764843343972	0.862834693890862	0.991102366375774	-0.328860958520138	0.254174364426599	-0.886262595408274	"3"
"SB091817TAWCSCB71D20BR1TR1I520"	1.5579739154159	-0.329445337045988	0.984267724376944	0.265385471412065	-0.961564655885571	-1.00825222273809	0.0764061836661736	0.576078115488222	-0.339942076678552	0.970249070730551	0.469956601561675	0.346115913228348	0.429104258240552	0.838707202217252	0.0638686305493042	-0.610590400341629	"2"
"SB091817TAWCSCB71D20BR1TR1I510"	-0.0936902664341126	-0.586157695941618	-0.858497070030778	1.13942286880409	-0.37597662698982	-0.110021700066933	-1.37910927176345	-0.839674365303407	-0.454572829425398	0.461906927088719	-0.857182641617046	0.964882603551483	0.703568450585661	0.120858300010072	0.168647102929946	-0.610590400341629	"3"
"SB091817TAWCSCB54D25BR2TR1I505"	-1.59738588018459	-0.659878369036583	-0.872940361009465	1.10704441306795	-0.484126786931236	-0.175215371906341	-1.37910927176345	-0.955056547312537	-0.324886164723374	0.876051016757911	-1.07348164200219	1.16087938242347	1.12179960082583	-0.589045540149367	0.32665350219935	-0.447045831042199	"3"
"SB091817TAWCSCB53D5BR1TR1I488"	-0.367782405364865	0.283684606895226	-0.606881015876864	0.850288321322873	0.327109125877364	1.07361462995802	-1.06509683304383	-0.743424539452428	-0.317074392156471	0.885625723575069	-0.993496137610235	1.10580590736853	1.23942711183087	-0.754780452889284	0.405234755519734	-0.292879106678167	"3"
"SB091817TAWCSCB22D11BR2TR1I492"	1.71834773388113	1.51429648416382	1.32663734588647	0.461950935501335	-1.11408710763021	0.877126813892841	-0.115568087465047	1.30727649623617	1.57857780063945	1.82289028609827	0.819918523883377	0.15161578732099	-1.11312310827005	-1.23649442623511	0.30047631588556	1.72373603247971	"1"
"SB091817TAWCSCB44D31BR1TR1I499"	-0.598243319928107	0.0231747133907943	0.277546794472444	-1.33309625943887	1.10457786519801	0.924066144079711	0.292505914990448	1.35503106375699	-0.336787913296196	-2.06524499404323	0.613248750299952	-0.0604559173242878	0.193849236230461	0.618540414851537	0.0887934504428077	0.414258061649525	"1"
"SB091817TAWCSCB44D5BR1TR1I489"	-0.491021060043111	0.225760195916621	-0.466842911821549	1.2808127748468	0.759298645870191	0.927317063547551	-1.14724980134216	-0.589029677709724	-0.361232679509454	1.01714181561641	-0.878108520758986	1.32178031934868	1.50082158073097	-0.698272828795726	0.446017492682666	0.414258061649525	"3"
"SB091817TAWCSCB43CD27BR1TR1I498"	-0.598243319928107	0.958805895316155	0.211922251918418	-1.75163327264158	0.977077618071469	0.703525754752262	-0.074689923477874	1.6190448658738	-0.311554606237348	1.28290789852687	0.619517845520537	-0.222436726309402	-0.0675452326696403	0.483669575808849	0.0887934504428077	0.611178787587511	"1"
"SB091817TAWCSCB42CD26BR1TR1I497"	-0.598243319928107	0.103775101578028	0.225986574835417	-1.75163327264158	1.02454493849693	0.799308269224979	-0.714000867488407	1.78908650569334	-0.222449490685793	-2.06524499404323	0.628838300243777	-0.352021373497493	-0.328939701569744	0.406144311529423	0.0657641616716056	0.738922137208298	"1"
"SB091817TAWCSCB33CD24BR1TR1I495"	-0.558192267058458	0.891790588963909	0.597176462708625	-1.27552907815127	0.871631878151792	1.60240428988425	-0.714000867488407	-0.104493871993202	1.19968392433394	-0.634695277184883	0.953034624210933	-1.19432158022009	-1.11312310827005	0.0737324214774151	0.111920945136276	1.2292334378816	"1"
"SB091817TAWCSCB33CD5BR1TR1I490"	0.869457186826876	0.505201964646436	-0.367052103395361	2.2064385655226	0.282716563702752	0.828419453057835	-1.29525163709848	-0.661003203441417	-0.355712893590331	1.49352059910909	-0.797932207131554	1.28938415755166	1.50082158073097	-0.87328277037468	0.413369479414039	1.2292334378816	"3"
"SB091817TAWCSCB32D10BR1TR1I494"	1.07491833711313	0.922545067146205	1.05996176552576	0.289072034296513	0.218597731989307	1.12102253389415	0.0713880110189598	0.648881122985043	1.03606169887422	-0.105237983837113	1.21829789242821	-0.639520584128638	-1.37451757717015	-0.489052502651799	0.158470552290005	1.46435241112747	"1"
"SB091817TAWCSCB31D13BR1TR1I493"	1.39107031770678	0.955540876705639	0.688700307801169	1.13033007000917	0.509972990978025	0.821723454506116	-0.20399602579784	0.583177560739314	0.744301586006301	0.714238986934977	0.662192325383346	-0.16537574389449	-1.37451757717015	-0.777967323576408	0.229031507437589	1.58463834145731	"1"
"SB091817TAWCSCB72D20BR1TR1I521"	1.18486439660238	-1.22369426387369	0.327334219325523	0.6296555064034	-1.15435471724273	-1.80565593678527	0.0475736116882589	-0.0643953841237334	-0.354135811899153	0.141841198855852	0.530834586857259	0.354214953677604	0.585940939580615	1.79648049596651	0.094412099871897	-0.991773864210612	"2"
"SB091817TAWCSCB51D33BR1TR1I500"	-0.286091800856271	-0.0666351278189927	0.263975641356042	-1.15172584657166	0.977077618071469	0.740331498806797	0.196168712180217	1.25183539197781	-0.330479586531484	-1.11073062747658	0.590946682637081	-0.0280597555272649	0.193849236230461	0.696857550784598	0.0887934504428077	0.279870319652986	"1"
"SB091817TAWCSCB73D12BR1TR1I522"	1.38923060699673	-0.586896894975455	0.779389362987027	0.17623508253722	-0.855204844539261	-1.53858398883645	-0.183244795718055	-0.178936797992303	-0.354924352744742	1.15430450022414	0.380047019085769	0.421167021391451	0.612080386470624	1.47535037289464	0.161509873364936	-1.40490367876387	"2"
