"PHEO"	"TN"	"TP"	"CHLA"	"DOP"	"DON"	"NH4F"	"NO2F"	"NO3F"	"PC"	"PO4F"	"DO"	"PH"	"SALINITY"	"WTEMP"	"Latitude"	"WIND_RATIO_BWI.15"	"WIND_RATIO_BWI.30"	"WIND_RATIO_BWI.60"	"PRECIP24HR_BWI.15"	"PRECIP24HR_BWI.30"	"PRECIP24HR_BWI.60"	"measurement_PAR.15"	"measurement_PAR.30"	"measurement_PAR.60"	"Station"	"qPCR.ct"	"WaterColumnPosition"	"cruise_id"	"SampleDate"	"LinearTime"	"DayLength"	"FallPeak"	"Discharge_Susquehanna.15"	"Discharge_Sum.15"	"Microbial.Clusters"	"Habitat"	"StatName"	"InvSimpson"	"FaithsPD"	"Observed.ASVs"
"SB041117TAWCSCB73D12BR1TR1I308"	-1.59738588018459	-2.15489545955395	-1.78918428683919	-0.34209117795124	-0.961564655885571	-1.36551884625173	-1.37910927176345	-1.56111184438181	-0.36438684289181	-1.19438904557603	-1.5545303089306	1.43138733342861	0.964962919485759	0.832200629421288	-1.90411994841935	-1.40490367876387	32.391819801664	48.907520520983	212.851966908987	10.15	15.66	20.25	516.768960952759	1060.82886505127	1917.85695934296	"CB7.3"	NA	"upper"	"18"	"2017-04-10 00:00:00"	1.30257229832572	0.324347157071618	-0.945938117267487	1796306.25	2119655.91666667	"M.2"	"H.3"	"7"	47.674683776352	44.75382	257
"SB041117TAWCSCB71D20BR2TR1I315"	-1.34099846736145	-0.937731802124633	-1.01723268202679	0.829489003131636	-0.659932032053384	-0.622999413668382	-1.37910927176345	-1.56111184438181	-0.36438684289181	0.297294279997825	-1.5545303089306	1.18274679163646	0.795056514700694	0.346712970441237	-1.95996484800413	-0.610590400341629	32.391819801664	48.907520520983	212.851966908987	10.15	15.66	20.25	516.768960952759	1060.82886505127	1917.85695934296	"CB7.1"	NA	"lower"	"18"	"2017-04-10 00:00:00"	1.30303652968037	0.327104934519527	-0.944988022047357	1796306.25	2119655.91666667	"M.2"	"H.3"	"5"	41.6456843501933	41.904454	239
"SB041117TAWCSCB73D12BR1TR1I317"	-1.52067936978483	-2.03611120212537	-1.38224995366528	-0.130059968599515	-0.599360917647958	-1.72330460521168	-1.37910927176345	-1.56111184438181	-0.36438684289181	-0.573278189475062	-1.35125105765011	1.30234262227047	0.917040600187409	1.14568907188591	-1.93013919996895	-1.40490367876387	32.391819801664	48.907520520983	212.851966908987	10.15	15.66	20.25	516.768960952759	1060.82886505127	1917.85695934296	"CB7.3"	NA	"lower"	"18"	"2017-04-10 00:00:00"	1.30257229832572	0.324347157071618	-0.945938117267488	1796306.25	2119655.91666667	"M.2"	"H.3"	"7"	44.4072585169754	49.556762	309
"SB041117TAWCSCB72D20BR1TR1I307"	-1.59738588018459	-1.15320296639517	-1.88152540194659	-0.0826388949207258	-1.23773075285155	-0.166997657114995	-1.37910927176345	-1.2874412064342	-0.365175383737399	-0.545787018005978	-1.5545303089306	1.54315409162834	1.09566015393581	0.33739002660964	-1.84675808895997	-0.991773864210612	32.391819801664	48.907520520983	212.851966908987	10.15	15.66	20.25	516.768960952759	1060.82886505127	1917.85695934296	"CB7.2"	NA	"upper"	"18"	"2017-04-10 00:00:00"	1.30284056316591	0.325941128844038	-0.945390067923222	1796306.25	2119655.91666667	"M.2"	"H.3"	"7"	24.2032589070855	37.244465	219
"SB041117TAWCSCB71D20BR1TR1I306"	-1.409620144049	-1.17742523979668	-1.61869229384784	0.128919707952104	-1.03618897638457	-0.585671216359627	-1.37910927176345	-1.56111184438181	-0.36438684289181	0.0898334557212641	-1.5545303089306	1.56259178870655	1.10872987738082	0.122533674893842	-1.85445574535128	-0.610590400341629	32.391819801664	48.907520520983	212.851966908987	10.15	15.66	20.25	516.768960952759	1060.82886505127	1917.85695934296	"CB7.1"	NA	"upper"	"18"	"2017-04-10 00:00:00"	1.30303652968037	0.327104934519527	-0.944988022047357	1796306.25	2119655.91666667	"M.2"	"H.3"	"5"	27.7711167588578	42.248637	224
"SB041117TAWCSCB31D13BR1TR1I289"	2.44693226649694	2.54075808913599	2.01742599549404	-1.15172584657166	-1.84119151135773	0.554622523646341	1.45475711694626	0.884483588249569	3.40168423564118	2.73499752642652	0.408427979562245	0.738649407002274	-0.938860129003313	-1.54858359746573	-2.1766480437949	1.58463834145731	40.5686399160137	60.3519945659351	208.135369187424	9.13	12.88	20.01	547.533506393433	1122.92791557312	2013.04838562012	"CB3.1"	NA	"lower"	"18"	"2017-04-13 00:00:00"	1.31058409436834	0.371534320689222	-0.928419220260976	1847368.75	2188208.3125	"M.2"	"H.1"	"1"	79.5745058441956	40.828698	266
"SB041117TAWCSCB54D25BR1TR1I300"	-1.59738588018459	-0.584680088262472	-1.37228081876456	1.51631945116659	-0.722655991966483	-0.416955051735927	-1.37910927176345	-1.09858256501801	0.384495376480475	0.924500277473255	-1.5545303089306	1.905991103755	1.85370411374611	-0.503113779651108	-1.93868637441508	-0.447045831042199	36.2754366130508	53.6091154137169	212.679345072061	10.07	15.66	20.01	528.718500137329	1071.67668151855	1940.31703472137	"CB5.4"	NA	"upper"	"18"	"2017-04-11 00:00:00"	1.30502283105023	0.338872887723489	-0.940832166736418	1848912.5	2180405.17708333	"M.2"	"H.3"	"5"	10.8323830605092	33.938115	153
"SB041117TAWCSCB53D5BR1TR1I284"	-0.105169514139518	0.145653614821892	-1.63030032356179	1.57219145573326	-1.11408710763021	0.377372248280356	-0.714000867488407	-0.0907851873106211	-0.213775541384314	1.20099507228054	-1.1976797676572	1.92650867289311	1.1522956221975	-0.655328523890326	-1.93146059120599	-0.292879106678167	36.2754366130508	53.6091154137169	212.679345072061	10.07	15.66	20.01	528.718500137329	1071.67668151855	1940.31703472137	"CB5.3"	NA	"upper"	"18"	"2017-04-11 00:00:00"	1.30525304414003	0.340233419659175	-0.94034101269009	1848912.5	2180405.17708333	"M.2"	"H.3"	"5"	18.7822059621603	30.912984	167
"SB041117TAWCSCB51D33BR1TR1I296"	0.801462390496433	-0.48942384778515	-0.707885245597887	0.967522386292657	-0.402396826091784	-1.51854311574305	0.104303052777959	-0.661003203441417	-0.185388070943111	0.456061929948082	-1.01911707743165	0.820719683554732	-0.0675452326696403	0.85424371405016	-2.17038468830821	0.279870319652986	36.2754366130508	53.6091154137169	212.679345072061	10.07	15.66	20.01	528.718500137329	1071.67668151855	1940.31703472137	"CB5.1"	NA	"lower"	"18"	"2017-04-11 00:00:00"	1.30553272450533	0.341885339284912	-0.939741674494667	1848912.5	2180405.17708333	"M.2"	"H.3"	"4"	47.547177400398	51.155032	288
"SB041117TAWCSCB44D31BR1TR1I295"	0.85833405586351	-0.200704490782938	-0.412088251840738	1.09878830003406	0.102863806913433	-1.20489165116367	0.469814719394304	0.0506192840560826	-0.222449490685793	0.507910429175797	-0.944984196485631	0.781844289398305	-0.132893849894667	0.740440821041311	-2.19134858377677	0.414258061649525	36.2754366130508	53.6091154137169	212.679345072061	10.07	15.66	20.01	528.718500137329	1071.67668151855	1940.31703472137	"CB4.4"	NA	"lower"	"18"	"2017-04-11 00:00:00"	1.30562214611872	0.342413281566772	-0.939549437021105	1848912.5	2180405.17708333	"M.2"	"H.3"	"3"	48.3328766759591	49.965652	304
"SB041117TAWCSCB43CD27BR1TR1I294"	1.34425267232141	0.826660147446571	0.176155065099312	1.3955729344902	0.395857264259752	0.304073194725784	0.501536839852016	-0.178936797992303	-0.190119316016645	1.26298151366629	-0.993496137610235	0.660358682659469	-0.39428831879477	0.254950262866217	-2.28260643704175	0.611178787587511	38.2405595707513	56.583488946914	210.521654723194	9.99	15.66	20.01	543.554128646851	1090.76871490479	1976.41038799286	"CB4.3C"	NA	"lower"	"18"	"2017-04-12 00:00:00"	1.30788812785388	0.355755038361239	-0.934579238310264	1864379.16666667	2202054.91666667	"M.2"	"H.3"	"3"	31.3065620625492	44.382684	283
"SB041117TAWCSCB42CD26BR1TR1I293"	0.981214093691155	0.385429322703261	-0.78822224417898	1.20156827949272	-0.540801703145127	0.233149439529847	0.636964510162704	-0.0907851873106211	-0.181445366715166	0.377323143600171	-0.921962101100769	0.603665399514679	-0.39428831879477	0.163628549283875	-2.30669143947731	0.738922137208298	38.2405595707513	56.583488946914	210.521654723194	9.99	15.66	20.01	543.554128646851	1090.76871490479	1976.41038799286	"CB4.2C"	NA	"lower"	"18"	"2017-04-12 00:00:00"	1.30806887366819	0.356816172459394	-0.93417461915395	1864379.16666667	2202054.91666667	"M.2"	"H.3"	"2"	37.7014095124487	42.016414	246
"SB041117TAWCSCB33CD24BR1TR1I291"	2.18522805585501	1.37944149654249	0.518016613688457	0.897270769072831	-0.237371943520445	0.383092546714411	0.966310618539312	0.43587044198951	0.343328566024303	1.72325711950509	-0.457643249207421	0.425486509631054	-1.11312310827005	-0.307921274959752	-2.34425281779427	1.2292334378816	38.2405595707513	56.583488946914	210.521654723194	9.99	15.66	20.01	543.554128646851	1090.76871490479	1976.41038799286	"CB3.3C"	NA	"lower"	"18"	"2017-04-12 00:00:00"	1.30848934550989	0.359282922623173	-0.933228686609746	1864379.16666667	2202054.91666667	"M.2"	"H.1"	"2"	21.1866892601188	36.408785	217
"SB041117TAWCSCB33CD5BR1TR1I286"	-0.123022484059248	2.20127442764473	-0.273441028628181	-0.34209117795124	-0.889953576130064	0.444144010810232	0.714936851907875	0.610561203304714	5.80357965130522	0.268969501655971	0.121227294402409	1.65654065791792	-0.0675452326696403	-2.3182797224857	-1.97353091712751	1.2292334378816	38.2405595707513	56.583488946914	210.521654723194	9.99	15.66	20.01	543.554128646851	1090.76871490479	1976.41038799286	"CB3.3C"	NA	"upper"	"18"	"2017-04-12 00:00:00"	1.30848934550989	0.359282922623173	-0.933228686609746	1864379.16666667	2202054.91666667	"M.2"	"H.3"	"2"	59.0034744955175	30.68437	168
"SB041117TAWCSCB32D10BR2TR1I290"	2.33895612657439	2.17744072863386	1.48701661411226	0.976696854980375	-0.889953576130064	0.393871478210453	1.36030510051324	0.902551695174368	2.412065474427	2.27777550150508	0.186122889788486	0.652259642210213	-0.764597149736579	-1.28472141440235	-2.22812431471561	1.46435241112747	40.5686399160137	60.3519945659351	208.135369187424	9.13	12.88	20.01	547.533506393433	1122.92791557312	2013.04838562012	"CB3.2"	NA	"lower"	"18"	"2017-04-13 00:00:00"	1.31049847792998	0.371034829455014	-0.928618950555764	1847368.75	2188208.3125	"M.2"	"H.1"	"2"	32.4637692014138	38.722752	252
"SB041117TAWCSCB22D11BR2TR1I288"	1.03439375272792	2.53379725482788	1.58760587294695	-0.34209117795124	-0.32429939838547	-0.154336388984549	0.0880026408522344	0.396017951513225	6.68359123498252	2.45378711983282	0.08084507562093	2.01289843768517	-0.0675452326696403	-2.64409240382657	-1.91583493779667	1.72373603247971	40.5686399160137	60.3519945659351	208.135369187424	9.13	12.88	20.01	547.533506393433	1122.92791557312	2013.04838562012	"CB2.2"	NA	"lower"	"18"	"2017-04-13 00:00:00"	1.31066590563166	0.372011511860594	-0.928228115843942	1847368.75	2188208.3125	"M.2"	"H.3"	"1"	28.7771187753515	22.939143	117
"SB041117TAWCSCB54D25BR2TR1I310"	0.778183468191388	-0.852173886706367	0.101878451822745	0.0335337426338019	-0.629386511967654	-1.08164169695575	-1.04986325079599	-1.56111184438181	-0.36438684289181	0.809963385498312	-1.5545303089306	0.849066325127127	0.618615248193126	0.891696006532824	-2.09248361507051	-0.447045831042199	36.2754366130508	53.6091154137169	212.679345072061	10.07	15.66	20.01	528.718500137329	1071.67668151855	1940.31703472137	"CB5.4"	NA	"lower"	"18"	"2017-04-11 00:00:00"	1.30502283105023	0.338872887723489	-0.940832166736418	1848912.5	2180405.17708333	"M.2"	"H.3"	"5"	51.5042183229691	50.80436	275
"SB050817TAWCSCB71D20BR2TR1I349"	-0.0505395028043445	-1.00961616248362	-1.21163625283802	0.402642113798014	-0.771205102236739	-0.58145515600043	-0.615681227852045	-0.839674365303407	-0.355712893590331	-0.376788028141779	-1.5545303089306	0.637141433371603	0.664359280250646	0.118345528032353	-1.07482133907889	-0.610590400341629	39.375723011657	77.5346681714503	122.455613926746	6.8	11	27.05	548.516490936279	1157.67628383636	2206.7144536972	"CB7.1"	NA	"lower"	"19"	"2017-05-09 00:00:00"	1.38236681887367	0.739067658072949	-0.673631202358209	1244143.17375887	1659312.34042553	"M.2"	"H.3"	"5"	59.1837877201766	60.442337	341
"SB050817TAWCSCB61D11BR1TR1I336"	-0.835736545751782	-0.891961190594882	-1.48547808613441	1.02182416411771	-0.722655991966483	-0.532095928548076	-1.37910927176345	-1.56111184438181	-0.36438684289181	0.598694483466477	-1.35125105765011	1.35525635320561	1.34398489939091	-0.228254626648744	-1.07682599570134	-0.743744584259966	37.3019068500652	79.1392687745782	120.420546241136	6.8	11	27.05	504.54958820343	1149.89189052582	2166.02293872833	"CB6.1"	NA	"upper"	"19"	"2017-05-08 00:00:00"	1.38000570776256	0.728993176817454	-0.684520962537742	1193745.2570922	1578361.40292553	"M.2"	"H.3"	"6"	44.809945306231	51.162752	272
"SB050817TAWCSCB61D11BR1TR1I345"	-1.03390671503608	-1.07976535253256	-1.43304075812372	0.532010062357934	-1.7254303995325	-0.548747833139155	-0.323436175993693	-0.416061121301456	-0.347433214711647	-0.405091843911878	-0.944984196485631	0.546432180339939	0.542375194763931	0.058700585910348	-1.09988709077921	-0.743744584259966	37.3019068500652	79.1392687745782	120.420546241136	6.8	11	27.05	504.54958820343	1149.89189052582	2166.02293872833	"CB6.1"	NA	"lower"	"19"	"2017-05-08 00:00:00"	1.38000570776256	0.728993176817454	-0.684520962537742	1193745.2570922	1578361.40292553	"M.2"	"H.3"	"6"	49.5548750279016	54.682826	276
"SB050817TAWCSCB62D9BR1TR1I337"	-1.59738588018459	-0.955259938132781	-1.52868335624587	1.03938611530889	-0.855204844539261	-0.467105560772001	-1.37910927176345	-1.56111184438181	-0.36438684289181	0.440173707312898	-1.49712474575418	1.37631385837367	1.26556655872088	-0.164944821576728	-1.07010964971252	-0.886262595408274	37.3019068500652	79.1392687745782	120.420546241136	6.8	11	27.05	504.54958820343	1149.89189052582	2166.02293872833	"CB6.2"	NA	"upper"	"19"	"2017-05-08 00:00:00"	1.37975837138508	0.727928510101357	-0.685653034837313	1193745.2570922	1578361.40292553	"M.2"	"H.3"	"6"	39.6370378111923	50.626558	262
"SB050817TAWCSCB62D9BR1TR1I346"	-0.502935963609974	-0.694622384862848	-0.694891936517359	0.16692679391613	-0.787689009527754	-0.416955051735927	-0.945730072824731	-1.2874412064342	-0.352558730207975	0.486367492897446	-1.49712474575418	0.880652582879224	0.795056514700694	-0.0375867094500198	-1.13388306817067	-0.886262595408274	37.3019068500652	79.1392687745782	120.420546241136	6.8	11	27.05	504.54958820343	1149.89189052582	2166.02293872833	"CB6.2"	NA	"lower"	"19"	"2017-05-08 00:00:00"	1.37975837138508	0.727928510101357	-0.685653034837313	1193745.2570922	1578361.40292553	"M.2"	"H.3"	"6"	63.4133510753175	62.965452	368
"SB050817TAWCSCB73D12BR1TR1I351"	-1.18521922998942	-1.50077590878949	-0.977957085408988	0.371794437080936	-0.34994790794436	-1.10220286075492	-1.37910927176345	-1.2874412064342	-0.365175383737399	-0.403873671383518	-0.968808289910319	0.825039171794335	0.742777620920675	1.11465336455662	-1.12349003798797	-1.40490367876387	37.3019068500652	79.1392687745782	120.420546241136	6.8	11	27.05	504.54958820343	1149.89189052582	2166.02293872833	"CB7.3"	NA	"lower"	"19"	"2017-05-08 00:00:00"	1.37931697108067	0.726024122956683	-0.687669232178509	1193745.2570922	1578361.40292553	"M.2"	"H.3"	"7"	73.9476403636334	55.144474	348
"SB050817TAWCSCB72D20BR1TR1I341"	-1.59738588018459	-0.884284855128424	-1.25723626433078	1.05668134608981	-1.07471122798314	-0.610227858739197	-1.37910927176345	-1.09858256501801	-0.240110373086279	0.558820494103731	-1.04574933748604	1.28722441343186	1.17407849460585	0.100765897729789	-1.04230591676305	-0.991773864210612	37.3019068500652	79.1392687745782	120.420546241136	6.8	11	27.05	504.54958820343	1149.89189052582	2166.02293872833	"CB7.2"	NA	"upper"	"19"	"2017-05-08 00:00:00"	1.37965563165906	0.727485746983405	-0.686122793628077	1193745.2570922	1578361.40292553	"M.2"	"H.3"	"7"	44.3605115283958	44.727128	238
"SB050817TAWCSCB72D20BR1TR1I350"	0.15127966673667	-1.52566213951746	-0.318255884947324	-0.531419036257924	-0.691015525671444	-1.78157956651104	0.0123573802858033	-1.2874412064342	-0.35650143443592	-0.255568813772053	-0.142830689838072	0.529154227381527	0.585940939580615	1.40245517832134	-1.14793008265752	-0.991773864210612	37.3019068500652	79.1392687745782	120.420546241136	6.8	11	27.05	504.54958820343	1149.89189052582	2166.02293872833	"CB7.2"	NA	"lower"	"19"	"2017-05-08 00:00:00"	1.37965563165906	0.727485746983405	-0.686122793628077	1193745.2570922	1578361.40292553	"M.2"	"H.2"	"7"	54.1046096234434	46.522244	267
"SB050817TAWCSCB73D12BR1TR1I342"	-1.48248861739416	-1.47282143525445	-1.35252569965672	0.239360381153959	-1.11408710763021	-1.00347905194954	-1.37910927176345	-1.56111184438181	-0.36438684289181	-0.197115257120976	-0.968808289910319	1.09608705882943	0.847335408480718	0.775888387408893	-1.07490852506911	-1.40490367876387	37.3019068500652	79.1392687745782	120.420546241136	6.8	11	27.05	504.54958820343	1149.89189052582	2166.02293872833	"CB7.3"	NA	"upper"	"19"	"2017-05-08 00:00:00"	1.37931697108067	0.726024122956683	-0.687669232178509	1193745.2570922	1578361.40292553	"M.1"	"H.3"	"7"	58.3080130935832	51.426531	270
"SB050817TAWCSCB71D20BR1TR1I340"	-0.879590540864147	-0.795892012073666	-1.29467575910439	1.1863258200297	-0.599360917647958	-0.323500134065189	-1.37910927176345	-1.56111184438181	-0.36438684289181	0.394912675981924	-1.5545303089306	1.20461420084945	1.06952070704581	-0.0242992785585459	-0.978238926431179	-0.610590400341629	39.375723011657	77.5346681714503	122.455613926746	6.8	11	27.05	548.516490936279	1157.67628383636	2206.7144536972	"CB7.1"	NA	"upper"	"19"	"2017-05-09 00:00:00"	1.38236681887367	0.739067658072949	-0.673631202358209	1244143.17375887	1659312.34042553	"M.2"	"H.3"	"5"	43.9250903615911	45.595618	243
"SB050817TAWCSCB63D10BR1TR1I338"	-0.425727693394035	-0.828818450741436	-0.939638556973408	1.20153997863965	-0.37597662698982	-0.496567703304536	-1.37910927176345	-1.56111184438181	-0.36438684289181	0.642731964176782	-1.35125105765011	1.37955347455338	1.37012434628092	0.00480279501832551	-0.988198903550749	-0.991773864210612	39.375723011657	77.5346681714503	122.455613926746	6.8	11	27.05	548.516490936279	1157.67628383636	2206.7144536972	"CB6.3"	NA	"upper"	"19"	"2017-05-09 00:00:00"	1.38257800608828	0.739960867534286	-0.672649919733814	1244143.17375887	1659312.34042553	"M.2"	"H.3"	"6"	38.4892701140434	49.1836	281
"SB050817TAWCSCB54D25BR1TR1I343"	-0.247137838644891	-0.181849161542581	-0.909643573477159	-0.464796757507651	-0.512236207918804	0.0167413099461813	0.685351014400713	-0.211900305542525	-0.327325423149128	-0.410065777364031	-0.857182641617046	-0.00133292204472122	-0.106754403004655	0.206498417899597	-1.23555033182061	-0.447045831042199	39.375723011657	77.5346681714503	122.455613926746	6.8	11	27.05	548.516490936279	1157.67628383636	2206.7144536972	"CB5.4"	NA	"lower"	"19"	"2017-05-09 00:00:00"	1.38180745814307	0.736695576325091	-0.67622453950078	1244143.17375887	1659312.34042553	"M.2"	"H.2"	"5"	48.4373001133467	52.541214	298
"SB050817TAWCSCB63D10BR2TR1I347"	0.313335034427664	-0.579516743049798	-0.576630690326734	0.719611050702952	-0.45645930777947	-0.58145515600043	-0.914373193311895	-1.2874412064342	-0.358078516127098	0.778368855345911	-1.35125105765011	0.801281986476518	0.847335408480714	0.239347826020523	-1.12011311114054	-0.991773864210612	39.375723011657	77.5346681714503	122.455613926746	6.8	11	27.05	548.516490936279	1157.67628383636	2206.7144536972	"CB6.3"	NA	"lower"	"19"	"2017-05-09 00:00:00"	1.38257800608828	0.739960867534286	-0.672649919733815	1244143.17375887	1659312.34042553	"M.2"	"H.3"	"6"	58.9606682256006	52.225874	299
"SB050817TAWCSCB53D25BR2TR1I333"	0.0112979742815826	0.254945632102249	-1.09049112271786	-0.301750285113659	0.0828044822204835	0.512082227282901	0.854503798003882	0.50694275221442	-0.205890132928424	-0.712853041769623	-0.836868606755793	0.0529306489652921	-0.328939701569744	0.125465953331498	-1.24527262482924	-0.292879106678167	39.375723011657	77.5346681714503	122.455613926746	6.8	11	27.05	548.516490936279	1157.67628383636	2206.7144536972	"CB5.3"	NA	"lower"	"19"	"2017-05-09 00:00:00"	1.38194634703196	0.737285412972181	-0.675581393925588	1244143.17375887	1659312.34042553	"M.2"	"H.2"	"5"	47.4911120038818	49.551072	290
"SB050817TAWCSCB22D11BR1TR1I322"	1.20453908438053	2.30659261583266	0.886704333269904	-0.00770688372228816	-0.37597662698982	1.38677861200754	0.196168712180217	0.490128753759133	5.50866537505494	1.43060961020679	0.236549427664594	1.65654065791792	-0.328939701569744	-2.64409240382657	-1.57623885860343	1.72373603247971	44.4319879040398	73.5246394176808	127.133754831398	4.75	11	26.66	558.918802261353	1121.5487165451	2193.22539806366	"CB2.2"	NA	"lower"	"19"	"2017-05-11 00:00:00"	1.38737633181126	0.759901095381349	-0.650038710569014	1312259.84042553	1759271.09042553	"M.2"	"H.1"	"1"	27.5328844484372	30.447089	166
"SB050817TAWCSCB31D13BR1TR1I323"	2.2215518330658	1.90394043630162	1.25636427878971	0.554441043924831	-0.722655991966483	0.264853179154174	1.22197416828821	0.689974210577108	1.96890551920599	2.18504375465025	-0.29837781520675	-0.233235446908409	-1.37451757717015	-1.58871521955365	-1.49837247401622	1.58463834145731	44.4319879040398	73.5246394176808	127.133754831398	4.75	11	26.66	558.918802261353	1121.5487165451	2193.22539806366	"CB3.1"	NA	"lower"	"19"	"2017-05-11 00:00:00"	1.38729832572298	0.759582402787672	-0.650411080298688	1312259.84042553	1759271.09042553	"M.2"	"H.1"	"1"	52.3694917984684	46.082201	277
"SB050817TAWCSCB32D10BR2TR1I324"	1.77423419958496	1.70704249697673	0.369136470356917	1.10704441306795	0.180868256864922	0.742618751479798	1.44649343220449	0.738005800243078	1.34674679203628	1.21156489396099	-0.434355410781396	-0.85956124165085	-1.63591204607026	-1.1529921751344	-1.62815160028975	1.46435241112747	44.4319879040398	73.5246394176808	127.133754831398	4.75	11	26.66	558.918802261353	1121.5487165451	2193.22539806366	"CB3.2"	NA	"lower"	"19"	"2017-05-11 00:00:00"	1.3872298325723	0.759302424693626	-0.65073791026371	1312259.84042553	1759271.09042553	"M.2"	"H.1"	"2"	43.6428752942756	45.917574	274
"SB050817TAWCSCB33CD5BR1TR1I320"	0.847296446821964	1.81252760430864	-0.364444195734008	1.38273638298568	-1.03618897638457	0.450376359213402	-0.648377710567752	0.481497040017335	3.99545549236968	1.02334979958564	-1.14832687797933	1.69973554031395	1.67508455999771	-2.32311019069178	-1.24801284285467	1.2292334378816	41.8260140683517	75.7351731156961	124.642693636679	6.4	11	26.66	573.9599609375	1160.16695308685	2220.99581813812	"CB3.3C"	NA	"upper"	"19"	"2017-05-10 00:00:00"	1.38518645357686	0.750885296349661	-0.660432639809604	1282657.7570922	1717095.36125886	"M.2"	"H.3"	"2"	44.8850737951882	42.634894	243
"SB050817TAWCSCB33CD24BR1TR1I325"	1.18248758457639	1.20999701966058	-0.576630690326734	0.719611050702952	-0.337076812415096	0.771081021411758	1.44649343220449	0.50694275221442	0.448598768910432	0.211310240085511	-0.921962101100769	-1.25911390381413	-1.63591204607026	-0.481614768300787	-1.84335896716491	1.2292334378816	41.8260140683517	75.7351731156961	124.642693636679	6.4	11	26.66	573.9599609375	1160.16695308685	2220.99581813812	"CB3.3C"	NA	"lower"	"19"	"2017-05-10 00:00:00"	1.38518645357686	0.750885296349661	-0.660432639809604	1282657.7570922	1717095.36125886	"M.2"	"H.1"	"2"	31.1120229692547	45.269501	238
"SB050817TAWCSCB54D25BR1TR1I334"	-1.59738588018459	-0.453771324710758	-1.43304075812372	1.02182416411771	-2.31734142081051	-0.28311654805148	-1.17413979902052	0.0506192840560826	-0.10811106807539	0.183312005561741	-0.572579495257569	1.18355669568139	1.14793904771583	-0.508751830856312	-1.15781385661892	-0.447045831042199	39.375723011657	77.5346681714503	122.455613926746	6.8	11	27.05	548.516490936279	1157.67628383636	2206.7144536972	"CB5.4"	NA	"upper"	"19"	"2017-05-09 00:00:00"	1.38180745814307	0.736695576325091	-0.67622453950078	1244143.17375887	1659312.34042553	"M.2"	"H.3"	"5"	32.6758722443397	48.213335	238
"SB050817TAWCSCB43CD27BR1TR1I328"	-0.406895852158775	0.519061545700024	-1.03322120197445	-0.778659392294868	0.199835263021825	0.686135668042235	1.10376967939571	0.238402591832244	-0.135709997671005	-0.699549722748066	-0.878108520758986	-0.870359962249857	-1.37451757717015	-0.0670312759984081	-1.63628871113356	0.611178787587511	41.8260140683517	75.7351731156961	124.642693636679	6.4	11	26.66	573.9599609375	1160.16695308685	2220.99581813812	"CB4.3C"	NA	"lower"	"19"	"2017-05-10 00:00:00"	1.38459094368341	0.748408905651464	-0.663237596899918	1282657.7570922	1717095.36125886	"M.2"	"H.1"	"3"	51.7425404314584	52.961625	286
"SB050817TAWCSCB44D31BR1TR1I329"	-0.367782405364865	0.52407531751039	-1.14990992405579	-0.7581628030453	-0.484126786931236	0.56186225072045	1.02103157238885	0.292431212088665	-0.0245257384429582	-0.532344483494199	-0.921962101100769	-0.716478193713999	-1.11312310827005	0.0510503781169907	-1.60825092032683	0.414258061649525	39.375723011657	77.5346681714503	122.455613926746	6.8	11	27.05	548.516490936279	1157.67628383636	2206.7144536972	"CB4.4"	NA	"lower"	"19"	"2017-05-09 00:00:00"	1.38236681887367	0.739067658072949	-0.673631202358209	1244143.17375887	1659312.34042553	"M.2"	"H.1"	"3"	37.9814355041289	48.62964	270
"SB050817TAWCSCB51D33BR1TR1I330"	-0.312231881806474	0.469010010390484	-0.802025673590539	-0.231003839587049	-0.249529426756899	0.573894473416625	0.883042815151733	0.0903099662978657	-0.171982876568098	-0.050079377614545	-0.899686753831773	-0.410334464732134	-0.851728639369946	0.11667054037431	-1.45839175188512	0.279870319652986	39.375723011657	77.5346681714503	122.455613926746	6.8	11	27.05	548.516490936279	1157.67628383636	2206.7144536972	"CB5.1"	NA	"lower"	"19"	"2017-05-09 00:00:00"	1.3822697869102	0.73865682813841	-0.674081664373467	1244143.17375887	1659312.34042553	"M.2"	"H.1"	"4"	52.0651451451452	54.085189	320
"SB050817TAWCSCB53D5BR1TR1I318"	-0.598243319928107	0.43865751272042	-1.35252569965672	1.10704441306795	-0.45645930777947	-1.68694703275725	-0.074689923477874	0.317397487189204	1.18509591869054	0.55956198644986	-0.857182641617046	1.25698799575464	0.978032642930766	-0.655328523890326	-1.18709789162736	-0.292879106678167	39.375723011657	77.5346681714503	122.455613926746	6.8	11	27.05	548.516490936279	1157.67628383636	2206.7144536972	"CB5.3"	NA	"upper"	"19"	"2017-05-09 00:00:00"	1.38194634703196	0.737285412972181	-0.675581393925588	1244143.17375887	1659312.34042553	"M.2"	"H.3"	"5"	27.6152464571874	48.750496	242
