"OEU.1"	"OEU.2"	"OEU.3"	"OEU.4"	"OEU.5"	"OEU.6"	"OEU.7"	"OEU.8"	"OEU.9"	"OEU.10"	"OEU.11"	"OEU.12"	"OEU.13"	"OEU.14"	"OEU.15"	"OEU.16"	"OEU.17"	"OEU.18"	"OEU.19"	"OEU.20"	"OEU.21"	"OEU.22"	"OEU.23"	"OEU.24"	"OEU.25"	"OEU.26"	"OEU.27"	"OEU.28"	"OEU.29"	"OEU.30"	"OEU.31"	"OEU.32"	"OEU.33"	"OEU.34"	"OEU.35"	"OEU.36"	"OEU.37"	"OEU.38"	"OEU.39"	"OEU.40"	"OEU.41"	"OEU.42"	"OEU.43"	"OEU.44"	"OEU.45"	"OEU.46"	"OEU.47"	"OEU.48"	"OEU.49"	"OEU.50"	"OEU.51"	"OEU.52"	"OEU.53"	"OEU.54"	"OEU.55"	"OEU.56"	"OEU.57"	"OEU.58"	"OEU.59"	"OEU.60"	"OEU.61"	"OEU.62"	"OEU.63"	"OEU.64"	"OEU.65"	"OEU.66"	"OEU.67"	"OEU.68"	"OEU.69"	"OEU.70"	"OEU.71"	"OEU.72"	"OEU.73"	"OEU.74"	"OEU.75"	"OEU.76"	"OEU.77"	"OEU.78"	"OEU.79"	"OEU.80"	"OEU.81"	"OEU.82"	"OEU.83"	"OEU.84"	"OEU.85"	"OEU.86"	"OEU.87"	"OEU.88"	"OEU.89"	"OEU.90"	"OEU.91"	"OEU.92"	"OEU.93"	"OEU.94"	"OEU.95"	"OEU.96"	"OEU.97"	"OEU.98"	"OEU.99"	"OEU.100"	"OEU.101"	"OEU.102"	"OEU.103"	"OEU.104"	"OEU.105"	"OEU.106"	"OEU.107"	"OEU.108"	"OEU.109"	"OEU.110"	"OEU.111"	"OEU.112"	"OEU.113"	"OEU.114"	"OEU.115"	"OEU.116"	"OEU.117"	"OEU.118"	"OEU.119"	"OEU.120"	"OEU.121"	"OEU.122"	"OEU.123"	"OEU.124"	"OEU.125"	"OEU.126"	"OEU.127"	"OEU.128"
"SB050817TAWCSCB63D10BR2TR1I347"	0	3732	8023	0	16231	0	12407	60606	0	47111	30889	48128	0	0	0	1050	0	6933	5943	0	6364	0	8658	945	0	0	0	1997	0	18355	2320	0	193	28687	38396	0	0	571	0	7032	0	19095	0	0	24367	0	1447	6184	858	0	0	0	1860	0	0	18652	0	0	0	0	0	1609	6188	7196	0	0	0	0	7336	0	0	66926	1344	117	1813	0	5610	0	0	2208	3197	0	0	0	8236	7610	0	0	1270	1022	3152	0	0	0	0	0	6120	0	883	657	809	0	0	0	493	30482	13972	0	53920	18895	54853	21504	0	9257	0	0	965	0	0	0	0	4810	0	0	0	0	0	477
"SB050817TAWCSCB53D25BR2TR1I333"	104165	0	49817	20856	26435	2205	0	27944	3098	13896	5558	0	4300	5964	0	0	0	0	3276	13148	0	0	6439	0	0	0	7167	0	0	0	0	0	0	8927	3505	0	0	0	0	170	803	6595	0	5923	0	0	0	0	0	0	0	0	0	1175	19263	0	884	0	0	18470	0	5334	0	0	7592	15068	9107	0	0	0	0	9523	0	4324	2911	0	0	0	0	5185	2124	0	0	0	0	35386	0	0	0	0	0	0	0	12188	0	0	16730	0	0	0	0	0	0	1408	0	6824	33260	53979	63616	62718	53828	0	0	49736	15193	5912	1424	3883	1854	10453	0	0	0	0	0	0	392	3224
"SB050817TAWCSCB22D11BR1TR1I322"	53712	0	25318	0	59959	0	8876	53359	0	14355	0	11528	0	42604	3044	0	0	8441	5283	3663	18060	2226	0	0	0	4564	3886	0	0	0	0	9386	37	1839	16584	494	3657	0	22	0	4104	79793	0	0	0	0	26823	0	0	0	0	0	4983	0	0	0	1814	4779	5279	0	0	0	466	4526	971	2328	0	0	6606	2130	0	39288	0	0	322	8529	26244	0	1228	0	0	14385	0	0	0	0	0	0	2691	0	641	0	0	26232	0	1410	0	8128	0	0	0	0	0	0	0	19420	0	62385	82557	34011	62793	46106	0	0	0	7784	0	2793	3225	0	0	1109	0	844	0	0	0	0
"SB050817TAWCSCB31D13BR1TR1I323"	64285	0	33235	13624	97598	18910	0	9007	0	51746	14668	14863	24703	15892	0	2600	0	0	27591	48268	0	14096	2375	6042	0	0	0	0	1107	2392	0	6223	0	0	0	0	0	0	0	0	0	32190	0	0	0	1229	0	0	11465	4487	0	288	0	4143	2841	2656	0	0	0	0	0	0	2330	0	0	4293	0	0	0	0	0	7020	0	0	0	0	14745	0	0	587	0	1972	1417	0	12107	532	972	0	0	0	0	0	0	15679	0	1011	3920	0	0	0	2906	0	0	0	0	2513	11509	80848	0	0	67328	31556	0	29248	0	0	0	0	0	4973	0	0	2102	0	0	7172	0	0
"SB050817TAWCSCB32D10BR2TR1I324"	38129	0	10699	0	503	4444	0	14350	8139	100432	0	15692	2717	0	0	0	0	0	0	9012	13798	4964	26243	0	0	28877	10810	0	0	0	0	0	202	0	11275	0	0	0	0	0	29659	57640	5816	1762	20912	0	25218	6734	401	4702	3332	5970	0	641	0	12757	258	0	8614	5237	8391	5180	0	0	0	13801	0	0	0	0	0	6241	0	0	1726	658	0	0	0	0	3263	0	0	0	0	8310	799	0	0	0	0	0	0	16014	0	0	1728	0	404	0	0	1981	0	0	0	0	0	128873	48936	0	20168	37527	778	11088	4422	0	0	3492	0	0	314	15153	1178	10266	0	326	2594	0
"SB050817TAWCSCB33CD5BR1TR1I320"	51243	0	70023	12593	11630	6532	0	36687	0	103060	37278	0	10545	0	2666	2679	0	0	24534	0	0	15368	14112	2686	915	0	0	9708	1737	10499	0	0	0	17479	17229	310	0	0	0	0	24142	53002	0	0	0	0	0	3324	5034	0	0	0	0	0	0	6696	0	0	0	1206	11574	425	0	0	0	0	7601	8703	0	610	0	0	1019	1906	3612	3085	0	0	0	127	0	12883	0	790	3244	16738	0	0	0	0	0	0	0	190	0	0	2955	0	5285	0	2479	57	0	1792	3484	0	24352	61285	66783	0	47260	23465	1643	5991	0	0	0	0	650	0	0	10846	1471	0	5060	0	0	0
"SB050817TAWCSCB33CD24BR1TR1I325"	18005	0	0	17069	27317	0	7623	98201	0	6471	5044	5302	0	27746	0	0	0	0	6504	7913	30950	0	0	0	6692	0	0	7213	364	0	8615	0	0	8398	18310	1093	0	0	0	0	6964	76666	0	0	0	17639	8123	1299	0	1985	4330	0	0	574	0	1833	87	0	0	0	0	11185	0	16287	887	3193	1657	0	0	0	0	2500	0	2118	0	504	14034	3308	0	3126	0	4560	0	0	1583	8541	0	0	0	0	0	0	0	0	15226	0	3411	0	0	823	5980	53	0	0	0	3607	34146	56826	19767	72011	3277	87902	0	23026	2402	8165	5112	0	0	0	0	0	0	0	0	0	0	0
"SB050817TAWCSCB54D25BR1TR1I334"	38460	1199	71277	0	58949	5996	7023	45071	14750	4083	0	32140	0	9113	0	0	0	0	3968	0	26969	8175	39721	0	518	0	0	19300	0	3170	2239	0	0	7001	0	0	0	0	0	1720	16793	0	0	2705	0	2853	0	83	0	0	0	3803	490	2086	0	2793	0	22325	0	0	14713	5055	7298	439	0	4137	4084	0	12988	0	2865	24032	0	0	0	4021	13824	0	0	0	8091	38297	4901	0	0	2709	0	0	0	0	0	0	0	4144	316	0	347	10268	2157	0	0	215	0	0	0	0	66899	21177	9650	0	0	16648	11496	3449	0	0	0	0	0	13122	1708	8859	0	5094	810	0	0	0
"SB050817TAWCSCB43CD27BR1TR1I328"	1534	0	72996	1730	58951	1688	405	87081	606	65346	4042	22975	0	29946	0	0	0	0	1136	0	7279	18980	16801	0	0	2351	0	0	330	0	0	1000	0	1646	34596	0	0	0	635	0	0	47384	10300	0	0	6610	0	0	6834	0	0	0	0	5083	0	0	1902	0	1253	4959	638	0	2490	23676	0	0	0	2257	0	0	0	8383	2094	0	0	0	0	0	0	0	0	7686	10301	0	0	51487	0	0	0	0	0	0	0	6596	0	0	1651	0	0	0	275	0	0	0	0	0	42159	36972	41562	0	62203	16792	6154	0	3420	0	490	0	0	0	0	4606	0	0	0	3233	0	0
"SB050817TAWCSCB44D31BR1TR1I329"	34346	0	0	2270	45702	3687	1191	13909	5377	0	0	0	0	9015	2010	0	0	0	1644	0	64511	26360	0	0	777	0	3820	5330	2045	0	0	640	0	10883	16055	10236	0	0	0	5081	0	3207	13344	0	8747	11532	0	0	0	0	5957	0	4255	5034	0	0	0	0	9283	454	0	0	14661	0	0	7954	0	5435	6263	0	3567	48905	0	936	0	19678	4258	292	0	0	0	0	1734	0	5294	18378	783	0	0	0	0	0	645	0	5335	0	0	0	0	0	5423	9	0	0	0	6876	40997	48897	19088	82198	101165	0	0	65120	830	0	0	0	0	0	0	12395	3598	2614	1086	0	0	0
"SB050817TAWCSCB51D33BR1TR1I330"	78061	1118	55078	10891	19532	1971	8131	0	0	34606	7111	139	0	14341	0	0	0	0	18612	9619	15955	6080	0	2361	0	0	1027	0	5204	0	0	1985	0	17494	22070	0	0	2225	0	0	20768	32616	0	0	0	24866	3353	0	10540	0	0	10010	0	0	2698	10069	0	0	5260	24	24786	0	0	0	0	0	0	5973	2619	0	0	13101	6359	0	0	6140	10570	0	0	4527	0	0	0	0	8056	21954	0	0	0	0	0	0	0	7397	0	1016	9099	0	0	2184	0	103	112	0	0	11911	0	38607	93470	26469	72984	0	2678	0	0	4213	3273	0	0	0	0	10163	7229	0	2188	1598	1232	0
"SB050817TAWCSCB53D5BR1TR1I318"	37809	7695	52030	31308	27696	0	2238	11017	2994	13973	41107	35530	17525	0	0	3386	0	0	0	0	6448	0	0	0	1404	0	0	21281	0	4971	0	17114	0	1181	22438	3854	0	0	0	15295	0	0	0	0	0	18836	0	1858	0	0	0	0	0	0	0	0	1691	0	0	0	1463	2000	19693	0	2876	0	9784	0	3756	0	0	0	0	0	1447	14624	13547	6014	0	839	1197	13010	5036	0	6468	0	0	0	631	1605	0	0	0	1777	1420	0	0	0	0	1590	0	0	175	0	0	0	68206	20999	46530	57761	29909	0	6892	0	33371	0	0	11004	0	6510	0	7638	521	0	0	0	1818	0
"SB050817TAWCSCB42CD26BR1TR1I327"	12764	0	89023	16253	62094	0	116	14320	16746	60552	0	0	0	7779	0	0	0	0	22479	6474	20908	13944	0	0	0	0	0	0	0	0	0	0	0	6246	0	3098	0	0	0	5821	0	43468	0	0	0	67419	0	0	11860	0	2589	0	0	1140	0	0	0	5878	122	8126	7562	8191	0	24765	0	8607	0	0	0	0	0	33607	0	0	0	0	0	0	1113	0	0	29639	5747	0	0	0	916	1072	0	0	2092	2318	0	0	3272	1010	9694	82	2958	239	0	0	0	0	0	0	18086	39840	51567	13715	15167	27712	0	37031	17124	0	0	0	0	0	0	0	0	0	1426	0	0	0
"SB060517TAWCSCB71D20BR1TR1I383"	51035	911	3035	65457	55565	0	0	78562	0	0	0	24710	0	0	712	0	0	11648	57794	0	0	14458	0	3490	739	0	0	20384	0	0	3508	0	0	0	30308	0	0	0	0	1328	19609	309	15576	0	30219	1621	0	7800	0	2023	0	0	4251	0	0	11311	0	0	7450	8328	0	0	0	2192	0	0	5009	0	0	0	0	18275	0	0	5621	0	4457	0	0	0	0	24132	5536	0	3694	21104	378	0	0	4755	771	0	0	8965	1851	0	4435	673	0	0	4472	0	0	0	0	0	0	37501	11907	21917	44195	0	11515	0	10459	9886	0	0	1207	0	0	10842	0	1639	2200	0	0	0
"SB060517TAWCSCB54D25BR1TR1I368"	83004	0	55599	21184	10430	0	0	48333	0	38952	23039	21786	3986	14068	5107	12823	0	7747	20808	0	0	0	0	0	0	0	10786	0	2681	0	0	0	0	0	506	0	0	0	0	13467	2629	10896	6230	0	13857	0	0	3266	636	0	10123	1335	0	0	0	0	0	1922	0	0	0	563	0	6447	0	0	14693	0	2304	1142	0	22352	0	6415	3240	4832	0	0	0	0	3844	11271	0	0	0	0	0	275	0	0	0	0	0	0	1329	0	0	0	5286	0	0	2255	966	2371	0	0	4463	23329	76560	51998	39716	49206	10754	0	11695	13135	777	312	335	0	0	0	0	0	0	0	1956	0
"SB060517TAWCSCB54D25BR1TR1I377"	27663	0	29086	12496	5205	17679	0	64099	0	2281	0	68864	0	38727	7666	1562	0	0	30131	0	18397	13953	5443	630	0	0	1068	0	0	0	0	8256	0	0	0	0	8582	0	0	0	0	27840	3179	0	287	12738	0	4362	5048	3472	0	0	0	373	7148	846	6924	5274	0	0	0	0	14393	0	0	8533	11703	0	1799	340	193	40981	0	2965	0	7528	0	1026	0	0	0	30183	169	0	5515	42370	0	0	0	0	0	0	0	323	0	0	0	0	0	439	5267	2207	0	1479	6262	0	54236	0	0	3858	31685	60031	0	31046	0	0	277	15274	0	8103	0	8608	748	0	0	2416	0	0
"SB060517TAWCSCB71D20BR1TR1I374"	38411	0	47165	13108	56141	0	2169	54044	24028	31103	10254	42925	0	0	0	0	0	0	10000	13827	0	19028	5031	0	0	5588	7649	0	0	10697	12455	2462	0	16049	33706	5416	0	0	0	6331	0	0	0	0	8263	5157	0	1484	3531	0	8278	0	0	0	0	0	2797	0	0	0	9118	7493	3458	1268	1136	0	0	0	0	0	11014	5840	0	3427	4534	0	0	0	0	1655	540	0	0	344	3554	3693	0	641	2177	251	2568	0	0	1329	142	5850	0	0	1273	0	0	0	0	0	3588	0	7225	104366	8985	0	32105	35677	2793	1822	3731	0	0	10290	0	0	1448	0	0	3505	945	0	0	0
"SB060517TAWCSCB61D11BR1TR1I370"	79542	0	6496	0	94404	0	0	16108	15905	98304	0	8568	6110	20226	311	0	0	0	12733	0	44154	0	12758	0	0	0	6800	1020	0	0	0	3804	0	0	0	0	0	2007	0	0	0	38909	0	0	0	11139	0	0	19460	0	0	8458	0	0	15142	1820	3383	0	8288	0	20166	0	1782	0	2124	0	320	1948	615	97	1885	11843	6735	0	0	0	0	410	0	636	919	14093	0	0	0	0	0	1919	780	0	3628	0	0	1012	2484	591	20715	0	1912	479	0	643	0	0	0	0	0	0	31504	10116	44424	62198	2533	0	25315	0	0	0	0	4232	0	12767	542	8095	0	3597	0	0
"SB060517TAWCSCB73D12BR1TR1I385"	5522	0	39484	6386	95702	0	0	23641	55	20527	12658	16122	465	38838	0	0	0	17523	0	0	0	0	0	4675	5676	0	0	20378	0	0	0	34414	311	2346	5755	0	1787	0	0	0	0	85682	0	0	0	1859	0	0	0	0	0	12277	0	0	4881	5576	0	0	0	0	0	0	245	5315	1252	0	13337	0	0	0	14165	0	0	16035	6617	2061	0	4353	0	0	0	0	0	337	9807	8557	0	0	0	1286	7378	3433	1754	0	0	0	6301	0	0	527	0	0	0	0	970	0	0	56645	86391	14160	24516	0	15233	10412	0	0	0	1497	0	0	0	2772	2923	2371	1257	0	0	434
"SB060517TAWCSCB62D9BR1TR1I371"	107265	0	0	18003	9590	6803	0	53340	18517	0	877	15289	0	0	5675	0	0	0	0	1214	8061	2826	3026	0	0	0	17596	0	874	7123	1551	9908	0	5935	0	1088	0	0	0	0	0	32652	0	2807	19261	10556	0	0	0	4776	0	0	0	0	3241	0	0	421	0	0	0	5048	1103	0	0	18419	0	0	0	0	3329	19739	0	0	0	0	3553	0	2426	0	3176	60096	0	773	22224	12154	0	0	0	0	3773	4329	0	0	1713	0	0	0	0	897	0	873	0	0	3900	0	0	86323	0	31432	129596	16030	13573	0	0	9702	0	0	0	592	0	0	0	2143	1153	2952	0	0
"SB060517TAWCSCB62D9BR1TR1I380"	1808	5663	0	49504	41929	4444	13574	0	0	56052	0	0	12609	0	3219	7481	0	6522	0	6019	10952	0	0	1168	0	0	439	30377	2575	21873	0	18943	0	0	42152	5837	0	0	0	0	0	12042	4120	0	0	0	0	2277	10742	0	1647	13204	0	0	0	0	0	0	0	0	0	0	10229	0	0	0	4013	0	0	2607	3613	0	4155	11648	0	0	39914	0	0	3329	2195	1445	3811	0	4391	0	0	402	815	0	3219	0	0	5264	0	0	5286	0	0	0	0	0	843	0	0	0	64025	49791	55772	79360	0	0	0	41850	2089	2792	1335	0	0	3172	0	0	0	0	0	0	293	0
"SB060517TAWCSCB63D10BR1TR1I372"	72243	0	0	14511	60285	0	0	15881	12220	35146	4745	0	0	0	0	0	0	0	35649	0	0	0	8841	1083	148	0	0	0	0	37406	10738	0	0	7447	0	1483	4883	0	0	8055	11965	0	0	6030	0	0	0	7557	0	3731	10395	0	0	966	944	1061	0	0	20779	0	0	11841	19037	13384	1247	723	6387	0	2010	317	14536	0	10401	0	0	17551	0	0	741	0	0	0	0	0	0	24388	0	0	0	0	0	0	0	0	0	0	0	5435	0	2293	0	4604	0	0	0	0	29216	32747	85339	59193	33203	32555	1367	0	0	0	3428	0	0	0	3357	0	0	1050	3178	0	0	0
"SB060517TAWCSCB63D10BR1TR1I381"	0	0	0	0	48753	0	9944	76442	0	50257	0	10742	0	41715	0	0	0	14967	0	0	0	1754	0	0	8001	0	0	16395	444	0	8557	1567	0	0	13193	2672	0	1386	0	5946	39482	33846	0	209	0	3147	0	0	4933	4176	5078	9969	0	0	721	0	0	0	0	0	0	11880	5274	28969	0	738	0	0	0	2058	0	17526	3039	0	10842	9322	0	0	1151	0	0	193	0	516	0	5458	0	0	0	0	84	0	0	0	0	0	0	0	3794	0	19430	0	382	0	1281	5376	4031	55512	24976	131188	15141	26681	0	17864	0	0	1350	0	0	0	0	1708	1200	1071	0	0	0	0
"SB060517TAWCSCB53D25BR2TR1I367"	31412	0	14690	33769	9448	17114	0	0	13436	1222	12488	12010	7958	25998	0	1938	0	3977	0	0	69320	11451	0	0	6975	1952	0	0	0	19876	2047	0	0	0	0	0	0	0	0	0	6871	12056	2347	1754	937	7448	3496	0	5512	0	0	0	1068	4016	3437	818	0	0	0	0	0	0	265	698	0	9948	0	2874	0	0	1030	17960	0	1630	1223	2364	11627	12579	0	2858	530	19971	0	0	0	10654	0	0	0	0	0	0	265	0	3451	0	10868	2449	0	3383	2908	0	0	3351	0	1254	74583	37409	0	91538	36491	6184	32407	29705	4178	0	9380	0	0	0	0	5242	7663	0	0	0	0	0
"SB060517TAWCSCB61D11BR1TR1I379"	125173	3279	0	6954	11735	0	12679	36310	0	24904	0	21924	0	9523	0	0	0	5554	4404	9540	0	12290	7856	0	8880	153	0	0	0	20966	16168	7510	0	0	25846	0	6403	0	0	4676	4389	0	10348	0	2304	0	1065	7069	0	0	1669	0	0	0	2179	0	318	0	0	7904	435	0	2904	0	0	0	0	0	0	0	6125	37683	0	3818	0	0	9515	0	0	0	0	2515	3824	0	0	1174	0	0	0	0	0	0	0	0	0	0	0	1157	0	0	427	1227	0	0	0	2830	70038	55420	26559	79191	0	10682	0	32558	0	0	0	2019	0	0	8788	0	1478	5435	1350	115	956	0
"SB060517TAWCSCB53D5BR1TR1I352"	24903	0	30577	23376	57123	0	6271	517	17043	48253	0	41820	0	1959	6643	0	0	0	21363	2735	6687	0	808	0	1050	389	0	12598	1789	12057	0	0	0	0	1654	0	0	651	1038	0	17172	38755	12481	0	12522	18081	14516	0	0	0	0	0	0	0	0	27197	0	12347	9883	0	0	0	9361	7700	1867	2114	0	0	3154	380	0	0	0	6014	0	0	10517	0	0	0	0	14100	4001	0	0	28605	100	0	0	0	0	0	394	14342	0	0	9122	0	0	0	0	914	0	2573	197	6723	23093	64830	47494	0	10533	33527	2343	0	0	0	6284	1008	4669	0	0	1655	0	0	833	4714	0	0
"SB060517TAWCSCB73D12BR1TR1I376"	56680	0	7849	39907	29299	9831	0	0	0	1170	9963	10782	0	4885	0	0	0	15330	0	2256	0	864	16234	0	0	2917	0	0	0	2452	0	4364	0	3943	0	0	0	0	0	3404	6194	32199	0	0	0	0	6995	0	0	0	0	0	4631	0	8915	13446	6350	0	14116	0	0	6433	1519	0	4111	9299	5935	0	18648	490	2720	3846	1453	1282	0	4589	430	0	0	461	0	32421	0	1890	4215	0	824	976	0	2532	0	0	405	0	0	0	5240	0	6344	474	0	724	0	748	0	0	48573	147376	83035	0	12335	25467	0	0	0	0	0	0	0	0	0	0	0	14561	0	0	0	0
"SB060517TAWCSCB31D13BR1TR1I357"	25455	0	5462	30294	0	7936	14321	0	10890	31981	13157	22188	0	31573	0	6019	0	11395	0	0	4604	0	9360	2511	0	0	0	0	4325	4537	0	5516	0	0	11642	0	0	0	274	7297	0	0	0	0	21452	813	0	0	1242	5729	1026	0	0	0	0	1433	0	0	0	0	0	7381	110	8863	0	0	0	0	0	2991	7002	23096	0	0	0	0	0	1796	0	0	0	16970	559	0	2785	8959	952	4948	2391	0	0	8	0	0	0	0	0	3039	1433	0	0	0	0	0	0	0	63088	82440	23538	0	83359	78675	0	3610	0	0	0	0	0	0	0	7134	1298	0	0	4874	0	2428
"SB060517TAWCSCB22D11BR2TR1I356"	39661	0	19	7291	62551	25396	0	7792	0	20640	10554	36144	30016	29338	0	0	0	0	0	0	11886	0	0	5011	0	16347	0	43188	0	0	0	10062	0	8957	11756	0	0	0	517	0	0	35468	4867	11905	0	7490	0	5809	2061	4122	0	0	2597	0	0	0	0	0	2890	0	92	0	8186	0	0	4413	0	0	0	0	8957	0	0	4716	5446	4160	0	0	55	0	0	6258	9757	0	0	17040	0	788	847	0	4810	0	0	11770	0	0	4880	1887	0	4433	1620	0	0	0	0	281	0	62618	76269	70907	0	25486	1103	12640	3303	0	0	0	471	0	0	5193	0	0	0	0	0	0
"SB060517TAWCSCB44D31BR1TR1I363"	0	3124	19629	30221	21407	17802	66	21733	0	28174	29629	11471	0	27405	0	1402	0	0	16335	0	27951	4109	0	0	0	0	0	6744	0	8158	0	2353	0	13686	12801	4178	0	0	0	12895	3013	55166	0	0	0	0	0	0	3655	0	0	15116	0	0	5421	0	0	4795	1126	0	5819	3145	1636	0	0	0	0	5174	1893	0	12300	30250	0	0	3160	9992	7218	0	1156	0	2234	0	0	0	3497	3205	0	0	1582	0	10093	0	0	0	0	0	0	0	344	0	524	0	0	0	1418	0	52532	14179	112270	229	0	19653	6510	17569	0	12435	0	0	1040	5387	0	7548	0	0	11220	0	0	491
"SB060517TAWCSCB44D5BR1TR1I353"	5280	3583	16016	0	36894	0	0	45098	0	44630	1620	16432	5977	10943	1184	6848	0	12500	2342	6106	21744	3150	0	2785	0	0	0	16838	0	0	0	17817	509	0	1732	0	3446	0	0	0	31738	16770	0	0	1690	12310	2812	0	13123	0	0	0	0	0	0	0	0	0	7984	0	22	0	2855	1413	1601	0	0	8913	8509	0	0	11519	0	0	0	0	0	0	0	1031	4172	968	3707	324	209	18272	1204	0	0	0	1873	0	0	3638	0	2758	14744	0	0	0	0	1310	519	0	0	0	34799	2373	63210	45504	63729	2477	532	18992	6267	0	3967	710	0	1887	0	0	0	0	0	0	0	758
"SB060517TAWCSCB51D33BR1TR1I364"	0	0	18145	24475	1526	0	11137	49094	20390	23225	15832	0	0	0	0	0	0	40181	10853	23672	8582	0	0	0	0	0	0	21758	0	4432	0	17708	201	0	0	0	0	0	0	3293	0	0	14284	2607	25643	8366	0	17999	0	5281	0	6776	0	0	0	0	11599	5458	0	7088	0	0	0	0	0	0	10039	12167	23547	146	0	0	0	0	5089	0	2716	0	0	1563	10315	25963	0	0	1520	18226	0	0	0	0	0	0	0	0	0	0	0	31	2445	0	0	2119	0	0	0	0	21533	45661	38547	27386	33889	81170	8750	25148	0	12261	0	2143	0	0	0	0	712	2640	1719	0	314	0
"SB060517TAWCSCB43CD27BR1TR1I362"	27467	0	69608	4302	30272	14636	0	2915	5740	17506	17223	0	2205	652	2475	0	0	0	26852	15045	80010	659	3368	0	0	866	6570	79	0	4167	571	358	0	0	32686	0	0	0	0	0	0	48961	0	0	3016	9773	4695	2779	0	0	0	3619	331	0	988	13097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	878	0	1861	2215	0	0	0	6968	0	0	0	11035	1566	1561	0	2302	0	0	0	0	0	0	3712	4281	1346	0	0	0	319	0	3663	3920	19893	101074	36578	32746	43166	26667	0	21681	0	0	0	0	0	0	0	11375	0	0	2857	0	0	0
"SB060517TAWCSCB42CD26BR1TR1I361"	59512	0	6164	320	38859	7853	0	21945	2796	75876	3061	0	1912	0	4027	0	771	0	0	30384	23605	2911	792	0	538	0	11539	18865	1770	6986	0	6599	0	0	11634	0	1956	0	0	0	0	13839	0	0	0	0	0	0	0	0	0	0	0	985	0	9062	3616	0	0	5518	0	0	0	0	0	0	0	8361	2757	1441	0	24666	0	5023	1707	0	0	1207	0	0	0	0	0	0	0	22804	0	288	0	0	0	0	0	0	2172	0	21490	0	1283	0	0	7005	0	430	1871	12807	8144	104085	46348	57583	0	37831	11304	32857	9029	1331	0	0	0	0	0	4198	3386	0	0	0	0	0
"SB060517TAWCSCB33CD24BR1TR1I359"	32115	0	29889	1869	38382	2036	0	119841	0	0	5090	0	0	13792	0	0	0	4857	0	11377	1244	4816	9813	473	8530	0	839	47917	0	0	0	5838	0	16641	18717	3171	0	0	0	2815	0	21661	3352	0	5163	10359	522	0	3382	1745	0	0	1782	0	0	177	0	0	0	3236	13594	0	2328	0	0	5923	0	11722	0	0	0	24333	13155	1059	0	2330	14550	1734	0	161	0	12649	0	0	0	7873	0	143	0	10426	2019	0	0	5797	0	424	11824	0	0	0	0	263	0	0	0	4411	5131	54611	0	18005	49872	19301	0	13885	9515	0	0	0	1367	0	0	0	716	4010	424	0	0	54
"SB060517TAWCSCB33CD5BR1TR1I354"	0	0	0	31286	26366	13224	4950	111203	1955	0	4265	0	0	14985	0	2706	0	0	4263	1098	26824	11744	12721	12141	10520	24085	8957	15551	0	0	0	15792	0	0	1490	0	3502	0	0	0	18553	0	0	0	8223	510	11249	0	0	0	0	0	0	59	0	12797	0	0	3802	0	0	0	10177	0	0	0	0	13360	0	0	465	7410	0	0	0	1476	8620	0	0	1185	2758	0	12701	0	12098	0	0	0	1219	0	0	2486	0	0	0	1016	10989	2404	0	2429	8749	574	0	0	0	1515	64153	7583	34013	0	20795	18946	0	0	22276	0	4171	0	772	2917	0	0	0	0	0	0	0	0
"SB060517TAWCSCB32D10BR2TR1I358"	18539	1574	265	0	54633	14567	0	34124	0	0	0	15017	2048	6122	0	0	0	1453	0	15786	5407	20831	5215	0	0	0	0	33621	0	0	0	8088	0	0	0	9163	0	0	0	4503	0	4434	5128	0	0	0	0	23796	0	0	0	0	0	0	3408	0	0	5156	0	5506	1061	0	4681	7862	0	0	1384	0	0	0	0	10563	0	0	0	0	0	0	0	0	0	0	0	0	1676	0	0	0	0	1464	0	1295	0	12736	386	0	0	5318	0	0	28607	0	0	0	0	0	3172	161081	56657	106524	46142	18509	9915	0	1964	3900	0	8827	2791	0	0	5198	0	0	3288	0	1719	0
"SB062617TAWCSCB44D31BR1TR1I363"	0	0	0	40027	0	0	5604	73125	10961	0	4931	26388	7529	6436	0	1019	0	0	0	4190	20233	0	0	0	0	0	2464	0	0	14596	0	0	0	0	0	0	0	0	0	0	29316	17973	3901	1055	245	0	0	0	0	0	0	2140	6382	0	0	0	8091	0	0	0	443	4064	4167	1952	0	0	0	0	0	0	6291	18938	0	3200	0	6982	0	1406	15	0	0	26252	0	0	7735	21737	0	0	0	1011	0	0	0	0	361	0	0	0	0	0	10853	0	0	740	5631	2339	50696	89909	29167	38130	104935	8682	0	70364	1906	956	0	0	0	0	0	14108	1161	0	0	0	602	0
"SB062617TAWCSCB43CD27BR1TR1I362"	42168	0	4926	0	26037	0	34985	51774	0	34632	27750	40695	0	41842	0	0	0	2546	0	0	0	8807	0	0	0	0	1808	14215	0	4707	7972	0	0	17442	273	2956	0	0	754	0	0	0	5553	0	0	0	0	0	0	0	0	0	4182	0	361	0	10245	719	0	0	15236	0	23742	4054	383	0	0	5252	1782	0	2709	21293	0	0	0	0	9470	0	1002	0	0	45334	0	381	0	0	0	0	2726	0	0	0	0	0	0	0	0	0	0	0	0	0	750	3375	0	0	46736	9726	89407	0	35761	45168	6614	35779	0	557	2478	0	1263	3945	0	0	0	0	0	4790	690	0
